title,platform,developer,genre,rating,release_date,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
#SinucaAttack,PlayStation 5,EastAsiaSoft,"['Puzzle', 'Action']",E,"May 20, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-05-20
"#WomenUp, Super Puzzles Dream",PlayStation 5,"e-llusiontertainment, Jorge Fernando Biedma Azuar t/a e-llusiontertainment","['Puzzle', 'Stacking']",,"Jan 27, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-01-27
"#Xmas, Super Puzzles Dream",PlayStation 5,Jorge Fernando Biedma Azuar t/a e-llusiontertainment,"['Puzzle', 'Stacking']",,"Dec 23, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-12-23
0 Degrees,PlayStation 5,EastAsiaSoft,"['Action', 'Platformer', '2D']",E,"Dec 31, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-12-31
112th Seed,PlayStation 5,EastAsiaSoft,"['Puzzle', 'Action']",E,"Jul 23, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-07-23
20 Bunnies,PlayStation 5,"EastAsiaSoft, Nerd Games","['Action', 'Platformer', '2D']",E,"Nov 19, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-11-19
2MD:VR Football Unleashed ALL * STAR,PlayStation 5,Truant Pixel,"['Sports', 'Team', 'Football', 'Arcade']",E,"Feb 22, 2023",,0,No score yet,0,1,0,0.0,No user score yet,0.0,1.0,0.0,0.0,2023-02-22
3D Billiards: Pool & Snooker Remastered,PlayStation 5,Joindots,"['Action', 'Sports', 'General', 'Individual', 'Billiards']",E,"Feb 19, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,1.0,0.0,0.0,2021-02-19
3D MiniGolf,PlayStation 5,Joindots,"['Sports', 'Individual', 'Golf', 'Arcade']",E,"Jun 12, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-06-12
41 Hours,PlayStation 5,"Infomunca Recruitment, Texelworks","['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Oct 19, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-10-19
6Souls,PlayStation 5,BUG-Studio,"['Action', 'Platformer', '2D']",E10+,"Dec  3, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-12-03
7 Days of Rose,PlayStation 5,"Ratalaika Games, Cross Game Studio","['Adventure', 'Visual Novel']",T,"Nov  4, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-11-04
8-Ball Pocket,PlayStation 5,Super PowerUp Games,"['Sports', 'Individual', 'Billiards']",E,"Jan  7, 2022",,0,No score yet,0,0,1,0.0,No user score yet,0.0,0.0,1.0,0.0,2022-01-07
8Doors: Arum's Afterlife Adventure,PlayStation 5,Rootless Studio,"['Action', 'Platformer', 'Metroidvania']",E10+,"Apr 14, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-04-14
9 Clues 2: The Ward,PlayStation 5,Artifex Mundi,"['Puzzle', 'Hidden Object']",T,"Jan  6, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-01-06
9 Clues: The Secret of Serpent Creek,PlayStation 5,Artifex Mundi,"['Puzzle', 'Hidden Object']",T,"Apr  1, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,1.0,0.0,2022-04-01
9-Ball Pocket,PlayStation 5,Super PowerUp Games,"['Sports', 'Individual', 'Billiards']",,"Dec 25, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-12-25
99 Seconds,PlayStation 5,Super PowerUp Games,"['Action', 'General']",,"Jan 20, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-01-20
A Frog's Job,PlayStation 5,9Ratones,"['Action', 'Platformer', '2D']",E,"Oct  7, 2022",,0,No score yet,0,1,0,0.0,No user score yet,0.0,1.0,0.0,0.0,2022-10-07
A Gummy's Life,PlayStation 5,EP Games,"['Miscellaneous', 'Party / Minigame']",E10+,"Sep 24, 2021",,0,No score yet,1,0,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2021-09-24
A HERO AND A GARDEN,PlayStation 5,"Ratalaika Games, npckc","['Adventure', 'Visual Novel']",E,"Dec  6, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-12-06
A Juggler's Tale,PlayStation 5,Kaleidoscube,"['Action', 'Adventure', 'General', 'Platformer', '2D']",E10+,"Sep 29, 2021",,69,Mixed or average reviews,3,6,0,7.7,Generally favorable reviews,5.0,1.0,1.0,77.0,2021-09-29
A Little Lily Princess,PlayStation 5,"Hanako Games, Ratalaika Games","['Adventure', 'Visual Novel']",T,"May 28, 2021",,0,No score yet,0,1,0,0.0,No user score yet,0.0,1.0,0.0,0.0,2021-05-28
A Matter of Principle,PlayStation 5,Volkov Konstantin Sergeevich,"['Adventure', 'Visual Novel']",,"Feb  2, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-02
A Memoir Blue,PlayStation 5,Cloisters,"['Adventure', 'General', '3D', 'Third-Person']",E,"Mar 24, 2022",,71,Mixed or average reviews,8,5,0,5.6,Mixed or average reviews,1.0,2.0,2.0,56.0,2022-03-24
A Monster's Expedition (Through Puzzling Exhibitions),PlayStation 5,Draknek,"['Puzzle', 'Action']",E,"May 19, 2022",,0,No score yet,1,1,0,0.0,No user score yet,1.0,1.0,0.0,0.0,2022-05-19
A Musical Story,PlayStation 5,Glee-Cheese Studio,"['Action', 'Rhythm', 'Music']",M,"Mar  2, 2022",,69,Mixed or average reviews,2,4,0,0.0,No user score yet,3.0,0.0,0.0,0.0,2022-03-02
A Plague Tale: Innocence,PlayStation 5,Asobo Studio,"['Action Adventure', 'Linear']",M,"Jul  6, 2021",,82,Generally favorable reviews,4,1,0,8.4,Generally favorable reviews,226.0,31.0,18.0,84.0,2021-07-06
A Plague Tale: Requiem,PlayStation 5,Asobo Studio,"['Action Adventure', 'Linear']",M,"Oct 18, 2022",,82,Generally favorable reviews,60,7,1,8.0,Generally favorable reviews,367.0,48.0,65.0,80.0,2022-10-18
A Pretty Odd Bunny,PlayStation 5,2Awesome Studio,"['Action', 'Platformer', '2D']",M,"Nov  9, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-11-09
A Sketchbook About Her Sun,PlayStation 5,Fantastico Studio,"['Adventure', 'Visual Novel']",E10+,"Apr 15, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-04-15
A Space For The Unbound,PlayStation 5,Mojiken Studio,"['Adventure', 'General']",T,"Jan 19, 2023",,84,Generally favorable reviews,8,0,0,0.0,No user score yet,3.0,0.0,0.0,0.0,2023-01-19
A Winter's Daydream,PlayStation 5,"ebi-hime, Evgeniy Kolpakov","['Adventure', 'Visual Novel']",E,"Jun 24, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-06-24
A YEAR OF SPRINGS,PlayStation 5,"Ratalaika Games, npckc","['Adventure', 'Visual Novel']",T,"Dec 10, 2021",,0,No score yet,0,1,0,0.0,No user score yet,0.0,2.0,0.0,0.0,2021-12-10
Absolute Tactics: Daughters of Mercy,PlayStation 5,Akupara Games,"['Strategy', 'Turn-Based', 'Tactics']",T,"Nov 17, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-11-17
Abyss,PlayStation 5,Super PowerUp Games,"['Action', 'Action Adventure', 'Platformer', 'Linear', '2D']",E,"Aug  5, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-08-05
Active DBG: Brave's Rage,PlayStation 5,Internet Star Dream ISVR,"['Strategy', 'General']",E,"Feb  2, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-02
Active Neurons,PlayStation 5,"Sometimes You, USANIK STD","['Puzzle', 'Logic']",E,"Jan 28, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-01-28
Active Neurons 3 - Wonders Of The World,PlayStation 5,Sometimes You,"['Puzzle', 'General']",E,"Feb 24, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-02-24
Ad Infinitum,PlayStation 5,Hekate,"['Action', 'Action Adventure', 'Shooter', 'Survival', 'First-Person', 'Arcade']",,"Apr 20, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-04-20
ADIOS Amigos: Galactic Explorers,PlayStation 5,Cosmic Picnic,"['Simulation', 'Space', 'Civilian']",,"May  3, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-05-03
Adventure Pinball,PlayStation 5,Super PowerUp Games,"['Action', 'Pinball']",,"Dec 24, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-12-24
Aeon Drive,PlayStation 5,Critical Reflex,"['Action', 'Platformer', '2D']",E10+,"Sep 30, 2021",,0,No score yet,3,0,0,0.0,No user score yet,3.0,0.0,0.0,0.0,2021-09-30
Aerial_Knight's Never Yield,PlayStation 5,Aerial_Knight,"['Action', 'General', 'Platformer', '2D']",T,"May 19, 2021",,0,No score yet,1,2,0,0.0,No user score yet,1.0,2.0,0.0,0.0,2021-05-19
Aeterna Noctis,PlayStation 5,Aeternum Game Studios,"['Action', 'Platformer', '2D', 'Metroidvania']",T,"Dec 15, 2021",,69,Mixed or average reviews,3,6,0,7.6,Generally favorable reviews,20.0,2.0,6.0,76.0,2021-12-15
After the Fall,PlayStation 5,Vertigo Games,"['Action', 'Shooter', 'First-Person', 'Arcade']",,"Feb 22, 2023",,0,No score yet,1,0,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2023-02-22
After Wave: Downfall,PlayStation 5,7 Raven Studios,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Aug  5, 2022",,0,No score yet,0,0,1,0.0,No user score yet,0.0,0.0,1.0,0.0,2022-08-05
Afterimage,PlayStation 5,Aurogon Shanghai,"['Action', 'Action Adventure', 'Platformer', 'Open-World', 'Metroidvania']",RP,"Apr 25, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-04-25
Age of Wonders 4,PlayStation 5,Triumph Studios,"['Strategy', 'Turn-Based', 'General', '4X']",,"May  2, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-05-02
Agent Intercept,PlayStation 5,PikPok,"['Racing', 'Arcade', 'Automobile']",E10+,"Mar 30, 2022",,76,Generally favorable reviews,3,3,0,0.0,No user score yet,0.0,0.0,1.0,0.0,2022-03-30
Airborne Kingdom,PlayStation 5,The Wandering Band LLC,"['Strategy', 'Real-Time', 'General']",,"Nov  9, 2021",,0,No score yet,0,0,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2021-11-09
Airoheart,PlayStation 5,Pixel Heart Studio,"['Action Adventure', 'Open-World']",E10+,"Sep 30, 2022",,61,Mixed or average reviews,0,6,0,0.0,No user score yet,0.0,6.0,0.0,0.0,2022-09-30
Akinofa,PlayStation 5,"Erdem Sen, Pixel Lantern","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",E10+,"Aug 27, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-08-27
Akka Arrh,PlayStation 5,"Llamasoft, Jeff Minter","['Action', 'Arcade']",E10+,"Feb 21, 2023",,69,Mixed or average reviews,1,3,0,0.0,No user score yet,1.0,3.0,0.0,0.0,2023-02-21
Alan Wake Remastered,PlayStation 5,Remedy Entertainment,"['Action Adventure', 'Survival']",T,"Oct  5, 2021",,79,Generally favorable reviews,36,7,0,8.0,Generally favorable reviews,150.0,37.0,23.0,80.0,2021-10-05
Alba: a Wildlife Adventure,PlayStation 5,ustwo,"['Adventure', 'General']",E,"Jun  9, 2021",,0,No score yet,3,0,0,0.0,No user score yet,3.0,0.0,0.0,0.0,2021-06-09
Albacete Warrior,PlayStation 5,FAS3,"['Action', ""Beat-'Em-Up"", '3D']",,"Feb  1, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-01
Alex Kidd in Miracle World DX,PlayStation 5,Jankenteam,"['Action', 'Platformer', '2D']",E,"Jun 22, 2021",,67,Mixed or average reviews,2,3,0,7.2,Mixed or average reviews,7.0,1.0,2.0,72.0,2021-06-22
Alfred Hitchcock: Vertigo,PlayStation 5,Pendulo Studios,"['Action Adventure', 'Adventure', 'General', '3D', 'Third-Person']",M,"Oct  4, 2022",,64,Mixed or average reviews,0,8,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2022-10-04
Alice Gear Aegis CS: Concerto of Simulatrix,PlayStation 5,Pyramid,"['Action', 'Role-Playing', 'General', 'Shooter', 'Third-Person', 'Arcade']",,"Mar 16, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-03-16
Aliens,PlayStation 5,Sabec Limited,"['Action Adventure', 'Survival']",M,"Mar 31, 2021",,0,No score yet,0,0,1,0.0,No user score yet,0.0,0.0,1.0,0.0,2021-03-31
Aliens: Fireteam Elite,PlayStation 5,Cold Iron Studios,"['Action', 'Shooter', 'Third-Person', 'Tactical']",M,"Aug 24, 2021",,67,Mixed or average reviews,10,14,2,6.5,Mixed or average reviews,27.0,14.0,13.0,65.0,2021-08-24
Aliens: Fireteam Elite - Pathogen,PlayStation 5,Cold Iron Studios,"['Action', 'Shooter', 'Third-Person', 'Tactical']",,"Aug 30, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-08-30
Almost My Floor,PlayStation 5,"Evgeniy Kolpakov, Potata Company","['Adventure', 'Point-and-Click']",T,"Jul  1, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-07-01
Alphadia Genesis,PlayStation 5,"Kemco, EXE Create","['Role-Playing', 'Japanese-Style']",T,"Jul 16, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-07-16
Alphadia Genesis 2,PlayStation 5,"Kemco, EXE Create","['Role-Playing', 'Japanese-Style']",T,"Aug  6, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-08-06
Alphadia Neo,PlayStation 5,"Kemco, EXE Create","['Role-Playing', 'Japanese-Style']",E10+,"Jan  4, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-01-04
Altair Breaker,PlayStation 5,"Thirdverse, Co., Ltd.","['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Feb 22, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-22
Alterity Experience,PlayStation 5,"Dolores Entertainment, ONITRON STUDIO","['Action Adventure', 'Survival']",E,"Feb 16, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-16
Alveole,PlayStation 5,"Sometimes You, Emil Ismaylov","['Puzzle', 'General']",E,"Sep  1, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-09-01
Amazing Superhero Squad,PlayStation 5,"Sometimes You, Siberian Koala","['Strategy', 'Management', 'Business / Tycoon']",T,"May 25, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-05-25
Ambition Record,PlayStation 5,"Kemco, EXE Create","['Role-Playing', 'Japanese-Style']",T,"Mar  3, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-03-03
Among Us,PlayStation 5,Innersloth,"['Action Adventure', 'Survival']",E10+,"Dec 14, 2021",,0,No score yet,1,1,0,7.8,Generally favorable reviews,2.0,1.0,1.0,78.0,2021-12-14
Angels with Scaly Wings,PlayStation 5,"Ratalaika Games, Radical Phi","['Adventure', 'Visual Novel']",T,"Apr 30, 2021",,0,No score yet,0,1,0,0.0,No user score yet,1.0,0.0,1.0,0.0,2021-04-30
Angry Alligator,PlayStation 5,GS2 Games,"['Action Adventure', 'Open-World']",,"Nov 30, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-11-30
Animal Lover,PlayStation 5,Penguin Pop Games LLC,"['Adventure', 'Visual Novel']",,"Feb 22, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-22
Anno 1800 Console Edition,PlayStation 5,Ubisoft Blue Byte,"['Strategy', 'Management', 'Government']",T,"Mar 16, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-03-16
ANNO: Mutationem,PlayStation 5,"Shenzhen Leiting Information Technology Co., Ltd.","['Action', 'Action Adventure', 'General', 'Platformer', 'Metroidvania']",T,"Mar 17, 2022",,71,Mixed or average reviews,3,7,0,7.0,Mixed or average reviews,11.0,6.0,3.0,70.0,2022-03-17
Anodyne 2: Return to Dust,PlayStation 5,Analgesic Productions,"['Action', 'Platformer', '3D']",E10+,"Feb 18, 2021",,75,Generally favorable reviews,3,1,0,0.0,No user score yet,3.0,1.0,0.0,0.0,2021-02-18
Ape Escape,PlayStation 5,,"['Action', 'Platformer', '3D']",E,"Jun 13, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-06-13
Apex Legends,PlayStation 5,Electronic Arts,"['Action', 'Shooter', 'First-Person', 'Tactical']",T,"Feb  8, 2022",,0,No score yet,0,0,0,7.7,Generally favorable reviews,27.0,1.0,7.0,77.0,2022-02-08
APICO,PlayStation 5,TNgineers,"['Strategy', 'Management', 'Business / Tycoon']",E,"Sep 29, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-09-29
Apple Slash,PlayStation 5,"Ratalaika Games, Agelvik","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"Jul 30, 2021",,0,No score yet,1,0,1,0.0,No user score yet,0.0,1.0,0.0,0.0,2021-07-30
Apsulov: End of Gods,PlayStation 5,Angry Demon Studio,"['Adventure', '3D', 'First-Person']",M,"Aug 27, 2021",,0,No score yet,0,2,0,7.5,Generally favorable reviews,2.0,2.0,0.0,75.0,2021-08-27
Aquadine,PlayStation 5,SoftColors,"['Adventure', 'Visual Novel']",T,"Aug 26, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-08-26
Aragami 2,PlayStation 5,Lince Works,"['Action Adventure', 'General']",M,"Sep 17, 2021",,64,Mixed or average reviews,1,19,2,6.1,Mixed or average reviews,7.0,4.0,4.0,61.0,2021-09-17
Arcade Paradise,PlayStation 5,Nosebleed Interactive,"['Simulation', 'Miscellaneous', 'Virtual', 'Party / Minigame', 'Career']",T,"Aug 11, 2022",,74,Mixed or average reviews,8,5,1,8.3,Generally favorable reviews,6.0,0.0,1.0,83.0,2022-08-11
Arcade Paradise: Coin-Op Pack 1,PlayStation 5,Nosebleed Interactive,"['Simulation', 'Virtual', 'Career']",T,"Nov  3, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-11-03
Arcade Spirits: The New Challengers,PlayStation 5,Fiction Factory Games,"['Adventure', 'Visual Novel']",T,"May 27, 2022",,74,Mixed or average reviews,2,3,0,0.0,No user score yet,2.0,3.0,0.0,0.0,2022-05-27
Arcadegeddon,PlayStation 5,IllFonic,"['Action', 'Shooter', 'Third-Person', 'Arcade']",T,"Jul  5, 2022",,73,Mixed or average reviews,7,7,0,7.0,Mixed or average reviews,29.0,11.0,10.0,70.0,2022-07-05
Arcadia Fallen,PlayStation 5,Galdra Studios,"['Adventure', 'Visual Novel']",T,"Feb  9, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-02-09
Are You Smarter Than A 5th Grader?,PlayStation 5,Massive Miniteam,"['Miscellaneous', 'Trivia / Game Show']",E,"Aug 23, 2022",,58,Mixed or average reviews,0,5,0,0.0,No user score yet,2.0,0.0,1.0,0.0,2022-08-23
Arenas Of Tanks,PlayStation 5,"Petite Games, Ratalaika Games","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Aug 19, 2022",,0,No score yet,0,0,1,0.0,No user score yet,0.0,0.0,1.0,0.0,2022-08-19
Arkan: The Dog Adventurer,PlayStation 5,"Sometimes You, Taverna Game Studio","['Action', 'Puzzle', 'Platformer', '2D']",E10+,"Jun 30, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-06-30
Arkanoid: Eternal Battle,PlayStation 5,Pasta Games,"['Action', 'Arcade']",E,"Oct 27, 2022",,68,Mixed or average reviews,2,6,0,0.0,No user score yet,2.0,0.0,0.0,0.0,2022-10-27
Armed Emeth,PlayStation 5,"Kemco, Hit-Point Co., Ltd.","['Role-Playing', 'Japanese-Style']",E10+,"Jun 17, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-06-17
Arsonist Heaven,PlayStation 5,OMEGACORE,"['Action', 'Platformer', '2D']",E10+,"Jul 27, 2022",,0,No score yet,0,0,1,0.0,No user score yet,0.0,0.0,1.0,0.0,2022-07-27
art of rally,PlayStation 5,Funselektor Labs Inc.,"['Racing', 'Arcade', 'Automobile']",E,"Oct  6, 2021",,0,No score yet,2,1,0,6.7,Mixed or average reviews,5.0,0.0,2.0,67.0,2021-10-06
Ascendshaft,PlayStation 5,The Voices Games,"['Action', 'General']",E,"Nov 12, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-11-12
Asdivine Cross,PlayStation 5,"Kemco, EXE Create","['Role-Playing', 'Japanese-Style']",E10+,"Aug 19, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-08-19
Asdivine Saga,PlayStation 5,"Kemco, EXE Create","['Role-Playing', 'Japanese-Style']",E10+,"Sep 30, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,1.0,0.0,2021-09-30
Assassin's Creed Valhalla,PlayStation 5,Ubisoft Montreal,"['Action Adventure', 'Open-World']",M,"Nov 12, 2020",,84,Generally favorable reviews,8,0,0,7.7,Generally favorable reviews,0.0,268.0,334.0,77.0,2020-11-12
Assassin's Creed Valhalla - Discovery Tour: Viking Age,PlayStation 5,Ubisoft Montreal,"['Action Adventure', 'Open-World']",E,"Jun 14, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-06-14
Assassin's Creed Valhalla: Dawn of Ragnarok,PlayStation 5,Ubisoft Sofia,"['Action Adventure', 'Open-World']",M,"Mar 10, 2022",,71,Mixed or average reviews,14,19,0,6.0,Mixed or average reviews,86.0,13.0,64.0,60.0,2022-03-10
Assassin's Creed Valhalla: The Last Chapter,PlayStation 5,Ubisoft Montreal,"['Action Adventure', 'Open-World']",,"Nov 29, 2022",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2022-11-29
Assassin's Creed Valhalla: The Siege of Paris,PlayStation 5,Ubisoft Singapore,"['Action Adventure', 'Open-World']",M,"Aug 12, 2021",,72,Mixed or average reviews,11,9,0,7.2,Mixed or average reviews,26.0,5.0,11.0,72.0,2021-08-12
Assassin's Creed Valhalla: Tombs of the Fallen,PlayStation 5,Ubisoft Montreal,"['Action Adventure', 'Open-World']",,"Nov  9, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,2.0,0.0,0.0,2021-11-09
Assassin's Creed Valhalla: Wrath of the Druids,PlayStation 5,Ubisoft Bordeaux,"['Action Adventure', 'Open-World']",,"May 13, 2021",,70,Mixed or average reviews,7,11,0,4.6,Generally unfavorable reviews,33.0,27.0,46.0,46.0,2021-05-13
Assassin's Creed's Crossover Stories,PlayStation 5,Ubisoft Montreal,"['Action Adventure', 'Open-World']",M,"Dec 14, 2021",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2021-12-14
Assetto Corsa Competizione,PlayStation 5,505 Games,"['Racing', 'Simulation', 'Automobile']",E,"Feb 22, 2022",,80,Generally favorable reviews,11,1,0,7.5,Generally favorable reviews,23.0,4.0,6.0,75.0,2022-02-22
Asterigos: Curse of the Stars,PlayStation 5,Acme Gamestudio,"['Role-Playing', 'Action Adventure', 'Action RPG', 'Open-World']",T,"Oct 11, 2022",,75,Generally favorable reviews,5,5,0,6.5,Mixed or average reviews,25.0,7.0,13.0,65.0,2022-10-11
Asterix & Obelix XXXL: The Ram From Hibernia,PlayStation 5,OSome Studio,"['Action Adventure', 'General']",E10+,"Nov  4, 2022",,65,Mixed or average reviews,0,5,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2022-11-04
Asterix & Obelix: Slap Them All!,PlayStation 5,Mr.  Nutz Studio,"['Action', ""Beat-'Em-Up"", '2D']",E10+,"Jan 13, 2023",,0,No score yet,0,0,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2023-01-13
Asteroids: Recharged,PlayStation 5,"SneakyBox, Adamvision Studios","['Action', 'Arcade']",E,"Dec 14, 2021",,0,No score yet,1,0,0,0.0,No user score yet,0.0,0.0,1.0,0.0,2021-12-14
Astria Ascending,PlayStation 5,Artisan Studios,"['Role-Playing', 'Japanese-Style']",T,"Sep 30, 2021",,63,Mixed or average reviews,2,5,1,6.4,Mixed or average reviews,7.0,0.0,4.0,64.0,2021-09-30
Astro & Suzy go to the beach!,PlayStation 5,Indie Remix Studios LLC,"['Adventure', 'General', 'Action', 'Arcade']",,"Jan 31, 2023",,0,No score yet,0,0,0,0.0,No user score yet,0.0,0.0,0.0,0.0,2023-01-31
ASTRO AQUA KITTY,PlayStation 5,Tikipod Limited,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",E,"Jun 16, 2022",,0,No score yet,0,1,0,0.0,No user score yet,0.0,1.0,0.0,0.0,2022-06-16
Astro's Playroom,PlayStation 5,"JapanStudio, Team Asobi","['Action', 'Platformer', '3D']",E10+,"Nov 12, 2020",,83,Generally favorable reviews,62,7,0,9.2,Universal acclaim,0.0,58.0,39.0,92.0,2020-11-12
Astrology and Horoscope Premium,PlayStation 5,CrazySoft,"['Simulation', 'Virtual Life', 'Virtual', 'Miscellaneous', 'General']",T,"Mar 31, 2022",,0,No score yet,0,0,0,0.0,No user score yet,1.0,0.0,0.0,0.0,2022-03-31
Astronite,PlayStation 5,Dume Games Studio,"['Action', 'Platformer', 'Metroidvania']",E10+,"Nov 30, 2022",,0,No score yet,0,1,0,0.0,No user score yet,0.0,1.0,0.0,0.0,2022-11-30
Atari 50: The Anniversary Celebration,PlayStation 5,Digital Eclipse,"['Miscellaneous', 'Compilation']",T,"Nov 11, 2022",,86,Generally favorable reviews,11,0,0,7.6,Generally favorable reviews,6.0,1.0,1.0,76.0,2022-11-11
Atelier Ryza 2: Lost Legends & the Secret Fairy,PlayStation 5,Gust,"['Role-Playing', 'Japanese-Style']",T,"Jan 26, 2021",,78,Generally favorable reviews,11,5,0,8.0,Generally favorable reviews,21.0,0.0,4.0,80.0,2021-01-26
