score,critic,date,title,platform
4,barneygumble,"Feb 17, 2021",#DRIVE,Switch
8,PanNindyk,"Aug 25, 2021",#DRIVE,Switch
8,ophone,"Jan 23, 2023",#DRIVE,Switch
5,vegetarian,"Dec 13, 2021",#DRIVE,Switch
10,Sodiqboy,"May 15, 2022",#DRIVE,Switch
9,ChrisUnseen,"Feb 13, 2019",#KILLALLZOMBIES,Switch
7,jens76,"Oct 21, 2020",#RaceDieRun,Switch
10,Yamanj,"Aug 11, 2019",#RaceDieRun,Switch
10,dep,"Jul 21, 2020",#RaceDieRun,Switch
0,Krutoslav,"Apr 16, 2021",.cat,Switch
10,ant007,"May 21, 2021",.cat,Switch
10,g_smith,"May 22, 2021",.cat,Switch
8,acarvalho,"Apr 23, 2021",.cat,Switch
9,yahoocom,"Apr 23, 2021",.cat,Switch
0,notmyfallout,"Jul  8, 2021",.cat,Switch
0,EvilBlade,"Apr 25, 2021",.cat,Switch
0,DarkScorpion,"Apr 17, 2021",.cat,Switch
10,USA_gamer,"Apr 25, 2021",.cat,Switch
10,indiegames,"Apr 25, 2021",.cat,Switch
9,Willowcat123,"Apr 29, 2021",.cat,Switch
7,japan2000,"May  5, 2021",.cat,Switch
10,marialp,"May 22, 2021",.cat,Switch
8,1980gb,"May 22, 2021",.cat,Switch
10,Wactape,"Jul 13, 2021",.cat,Switch
10,isaiahwhite100,"Jan 23, 2022",.cat,Switch
0,Panic0,"Sep 12, 2021",.cat,Switch
0,ludicrousGibbs,"Dec  9, 2021",.cat,Switch
10,Punkfurry,"Mar  9, 2022",.cat,Switch
4,A4G,"Jul 28, 2022",.cat Milk,Switch
7,Kevinzx94,"Sep 14, 2021",.cat Milk,Switch
8,abrahmland,"Nov 17, 2021",.cat Milk,Switch
10,Lionick_Z,"Jan 15, 2022",.cat Milk,Switch
10,DesLobster,"Jan 15, 2022",.cat Milk,Switch
6,A4G,"Jul 28, 2022",.dog,Switch
10,Huc,"May 11, 2022",.dog,Switch
10,5656,"Jul 21, 2022",.dog,Switch
7,DrexX,"Mar 18, 2022",.hack//G.U. Last Recode,Switch
0,guioiticica,"Jun 12, 2022",.hack//G.U. Last Recode,Switch
10,iRasetsu,"Jan 28, 2023",.hack//G.U. Last Recode,Switch
6,NindieSpotlight,"Dec 17, 2021",0 Degrees,Switch
10,Oasppp,"Mar  3, 2017",1-2-Switch,Switch
8,MonkiReviews,"Dec 25, 2017",1-2-Switch,Switch
8,Nath2866,"May  3, 2017",1-2-Switch,Switch
7,spongeswift,"Mar 14, 2017",1-2-Switch,Switch
7,tomterl,"Mar 11, 2017",1-2-Switch,Switch
6,CrawlinUK,"Nov  2, 2017",1-2-Switch,Switch
5,FairCriticism,"Apr 23, 2019",1-2-Switch,Switch
6,wesker2012,"Apr 14, 2018",1-2-Switch,Switch
9,SleepNot,"Jan 21, 2020",1-2-Switch,Switch
5,imoviesreview,"Mar 11, 2018",1-2-Switch,Switch
5,Bigal4ever,"Aug 30, 2017",1-2-Switch,Switch
7,Afenger,"Jan 19, 2020",1-2-Switch,Switch
7,flujackson,"Apr 24, 2017",1-2-Switch,Switch
7,Wake_loms,"Nov 13, 2017",1-2-Switch,Switch
7,EAPyoutube,"Mar 24, 2017",1-2-Switch,Switch
7,TheSeahorse,"Oct  8, 2017",1-2-Switch,Switch
7,NickStuf,"Mar 27, 2017",1-2-Switch,Switch
7,Raxumotra,"Jul 29, 2017",1-2-Switch,Switch
5,Un_Creative,"Nov 13, 2017",1-2-Switch,Switch
7,GreedyWarioMan,"Jul 12, 2017",1-2-Switch,Switch
7,CanadianYeti,"Jul 17, 2017",1-2-Switch,Switch
5,Jtplaz3,"Jul 18, 2017",1-2-Switch,Switch
7,luigicap10,"Apr 10, 2018",1-2-Switch,Switch
8,Fely,"Nov 24, 2017",1-2-Switch,Switch
6,KeanuGermany,"Jan 28, 2018",1-2-Switch,Switch
8,AllSchwartz,"Feb 16, 2018",1-2-Switch,Switch
8,CreamyGoodne55,"Apr 24, 2018",1-2-Switch,Switch
6,itsmooisees,"Mar 24, 2020",1-2-Switch,Switch
5,SuperInkLink64,"Dec  2, 2018",1-2-Switch,Switch
9,IReviewGames101,"Aug 30, 2019",1-2-Switch,Switch
5,Articritic,"Jan 26, 2020",1-2-Switch,Switch
5,Oldskoolberk,"Feb  1, 2020",1-2-Switch,Switch
0,tdub154420,"Apr  3, 2017",1-2-Switch,Switch
6,ihateloggingin,"Mar 28, 2017",1-2-Switch,Switch
4,PETER_CRACK,"Mar 19, 2017",1-2-Switch,Switch
0,Black-Templar,"Mar  8, 2017",1-2-Switch,Switch
4,mattyjay11,"Mar  8, 2017",1-2-Switch,Switch
1,Lepoy59,"Mar  8, 2017",1-2-Switch,Switch
6,scart35,"Mar  7, 2017",1-2-Switch,Switch
6,mikerbiker62,"Mar 24, 2017",1-2-Switch,Switch
0,peteraff1,"Apr  3, 2017",1-2-Switch,Switch
0,oohbeartrap,"Mar  8, 2017",1-2-Switch,Switch
7,DeathStarU,"Mar  5, 2017",1-2-Switch,Switch
6,SeepMan,"Mar  7, 2017",1-2-Switch,Switch
5,mikehettfield,"Mar 11, 2017",1-2-Switch,Switch
5,ByYuxiSs,"Mar  4, 2017",1-2-Switch,Switch
6,ernchii,"Mar 12, 2017",1-2-Switch,Switch
6,Renegado,"Mar 11, 2017",1-2-Switch,Switch
6,SuperWeegee,"Mar 13, 2017",1-2-Switch,Switch
5,Tenks,"Mar 16, 2017",1-2-Switch,Switch
6,EpicLadySponge,"Mar  3, 2017",1-2-Switch,Switch
6,UncreativeR,"Mar  4, 2017",1-2-Switch,Switch
9,Rebelarch,"Mar  4, 2017",1-2-Switch,Switch
10,SYWNK,"Mar  9, 2017",1-2-Switch,Switch
5,JTJSGamer,"Mar  3, 2017",1-2-Switch,Switch
4,Gabriel_,"Mar 19, 2017",1-2-Switch,Switch
8,Darkresurrect,"Mar 18, 2017",1-2-Switch,Switch
1,Spiritu,"Mar 19, 2017",1-2-Switch,Switch
10,hitlaiiiwasgood,"Mar 30, 2017",1-2-Switch,Switch
5,TatsMcGee,"Sep  8, 2018",1-2-Switch,Switch
5,Stlouzilla,"Jun 21, 2017",1-2-Switch,Switch
5,toonlinkman,"Dec 17, 2018",1-2-Switch,Switch
10,aris4me,"Apr  8, 2018",1-2-Switch,Switch
0,redeyedwerewolf,"May 25, 2018",1-2-Switch,Switch
10,FnafGamer123,"Apr 25, 2019",1-2-Switch,Switch
1,DaveAus,"Mar  3, 2017",1-2-Switch,Switch
6,SmartAlec512,"Mar  3, 2017",1-2-Switch,Switch
10,mynameisjonas,"Mar  6, 2017",1-2-Switch,Switch
0,vahn,"Mar  5, 2017",1-2-Switch,Switch
10,shoeletariat,"Mar  3, 2017",1-2-Switch,Switch
10,MyHonestReview,"Mar 10, 2017",1-2-Switch,Switch
0,C_hocolat,"Mar 23, 2017",1-2-Switch,Switch
10,Ranzak88,"Mar  5, 2017",1-2-Switch,Switch
10,Coderie,"Mar  8, 2017",1-2-Switch,Switch
10,loil90,"Mar 15, 2017",1-2-Switch,Switch
9,absolutegamer,"Mar  7, 2017",1-2-Switch,Switch
3,Retro_indepecat,"Aug 30, 2017",1-2-Switch,Switch
0,Hiccup,"Oct 22, 2017",1-2-Switch,Switch
8,Fezkopf,"Mar  4, 2017",1-2-Switch,Switch
10,green098,"Mar  3, 2017",1-2-Switch,Switch
0,Mariatrespatas,"Mar  7, 2017",1-2-Switch,Switch
7,atomicblue,"Mar  3, 2017",1-2-Switch,Switch
10,Sap-ete-10,"Mar  6, 2017",1-2-Switch,Switch
4,iamevilhomer,"Mar  9, 2017",1-2-Switch,Switch
9,mdk87,"Mar  3, 2017",1-2-Switch,Switch
9,metanoia29,"Mar  8, 2017",1-2-Switch,Switch
8,Kulkinz,"Mar 20, 2017",1-2-Switch,Switch
10,HorizonZeroDown,"Mar  3, 2017",1-2-Switch,Switch
1,vgmkyle,"Mar 21, 2017",1-2-Switch,Switch
10,bekacabj,"Mar  3, 2017",1-2-Switch,Switch
2,sd11,"May  2, 2017",1-2-Switch,Switch
1,Jorchking,"Dec 21, 2018",1-2-Switch,Switch
3,Pat2003reveiwer,"Mar 25, 2017",1-2-Switch,Switch
4,The_EpicGamerYT,"Aug  4, 2017",1-2-Switch,Switch
1,jotawonka,"Mar 13, 2017",1-2-Switch,Switch
3,karson,"Mar 15, 2017",1-2-Switch,Switch
4,ArrowValley,"Apr 24, 2017",1-2-Switch,Switch
2,Xxdaniels751xX,"May 13, 2017",1-2-Switch,Switch
3,Aldeberuhn,"Jun 18, 2017",1-2-Switch,Switch
3,NintendoGamer1,"Oct  6, 2017",1-2-Switch,Switch
8,GamingCouchSpud,"Nov  7, 2021",10 Second Ninja X,Switch
7,NindieSpotlight,"Dec 17, 2021",10 Second Ninja X,Switch
7,NindieSpotlight,"Dec 17, 2021",112 Operator,Switch
7,Gamerheadspodca,"Mar 13, 2019",12 is Better Than 6,Switch
8,Turyman,"May 24, 2019",12 is Better Than 6,Switch
9,chosen0ne,"Sep 22, 2021",12 is Better Than 6,Switch
9,RedBlueCarrots,"Mar 17, 2019",12 orbits,Switch
10,Jho88,"Apr 14, 2022",13 Sentinels: Aegis Rim,Switch
10,systemannounce,"Apr 19, 2022",13 Sentinels: Aegis Rim,Switch
10,Charsquatch,"Apr 21, 2022",13 Sentinels: Aegis Rim,Switch
10,sakuraslight,"Apr 23, 2022",13 Sentinels: Aegis Rim,Switch
10,PaperMarioFans5,"May  6, 2022",13 Sentinels: Aegis Rim,Switch
9,Bidoulou,"Apr 16, 2022",13 Sentinels: Aegis Rim,Switch
10,Red_Meridian,"Apr 16, 2022",13 Sentinels: Aegis Rim,Switch
10,vagabondLee,"Apr 19, 2022",13 Sentinels: Aegis Rim,Switch
10,Ripper36,"Apr 18, 2022",13 Sentinels: Aegis Rim,Switch
10,Kiernetopia,"Apr 13, 2022",13 Sentinels: Aegis Rim,Switch
10,thegreatjumpman,"Apr 13, 2022",13 Sentinels: Aegis Rim,Switch
10,itamarJr,"Apr 28, 2022",13 Sentinels: Aegis Rim,Switch
10,kawahe,"May  6, 2022",13 Sentinels: Aegis Rim,Switch
9,Alexu1001,"Apr 16, 2022",13 Sentinels: Aegis Rim,Switch
9,LoomBoom,"Aug  7, 2022",13 Sentinels: Aegis Rim,Switch
10,FreshCuppa,"Jun 27, 2022",13 Sentinels: Aegis Rim,Switch
9,tom974,"Jul 11, 2022",13 Sentinels: Aegis Rim,Switch
9,davygravy93,"May 28, 2022",13 Sentinels: Aegis Rim,Switch
8,Ewas228,"Jun  4, 2022",13 Sentinels: Aegis Rim,Switch
8,nnja,"Jun 24, 2022",13 Sentinels: Aegis Rim,Switch
10,Elias373,"Apr 14, 2022",13 Sentinels: Aegis Rim,Switch
0,guioiticica,"Apr 15, 2022",13 Sentinels: Aegis Rim,Switch
10,Ayreos,"Aug 20, 2022",13 Sentinels: Aegis Rim,Switch
6,nep321,"Jun  4, 2022",13 Sentinels: Aegis Rim,Switch
3,Amaru12,"Apr 24, 2022",13 Sentinels: Aegis Rim,Switch
10,MoMAUT,"May  1, 2022",13 Sentinels: Aegis Rim,Switch
0,shirex,"Jun 15, 2022",13 Sentinels: Aegis Rim,Switch
0,Nintendist,"Jun 29, 2022",13 Sentinels: Aegis Rim,Switch
0,ytmerc,"Jul  7, 2022",13 Sentinels: Aegis Rim,Switch
0,lucinhagamer,"Aug 25, 2022",13 Sentinels: Aegis Rim,Switch
0,GRAFAIAI,"Sep  1, 2022",13 Sentinels: Aegis Rim,Switch
10,Djungelorm,"Nov  2, 2022",13 Sentinels: Aegis Rim,Switch
9,Sunshadow87,"Oct 16, 2022",13 Sentinels: Aegis Rim,Switch
10,M3G4L,"Sep 15, 2022",13 Sentinels: Aegis Rim,Switch
9,lesiuML,"Feb  5, 2023",13 Sentinels: Aegis Rim,Switch
10,Vinzkill,"Jan 29, 2023",13 Sentinels: Aegis Rim,Switch
9,Wrecktangled,"Dec 21, 2022",13 Sentinels: Aegis Rim,Switch
10,igolrum,"Jun 10, 2022",13 Sentinels: Aegis Rim,Switch
10,Xitomz,"Sep 24, 2022",13 Sentinels: Aegis Rim,Switch
10,Belonski,"Jan 25, 2023",13 Sentinels: Aegis Rim,Switch
10,BugagaTV,"Aug  4, 2022",13 Sentinels: Aegis Rim,Switch
6,ZangBang,"Jan 17, 2023",13 Sentinels: Aegis Rim,Switch
10,NintendoCade,"Jul  3, 2022",13 Sentinels: Aegis Rim,Switch
9,markrivison,"Sep 11, 2022",13 Sentinels: Aegis Rim,Switch
10,dirtkiller23,"Nov 17, 2022",13 Sentinels: Aegis Rim,Switch
10,eR1c245,"Mar 12, 2021",1971 Project Helios,Switch
7,Ventu,"Apr 10, 2022",1971 Project Helios,Switch
4,VitaminJ,"Mar 27, 2021",1971 Project Helios,Switch
1,Jblitz,"Apr 16, 2021",1971 Project Helios,Switch
5,b00lpr0p,"Apr  8, 2019",1979 Revolution: Black Friday,Switch
8,FredSchwen,"Aug 16, 2018",1979 Revolution: Black Friday,Switch
7,Mintendo,"Jan 23, 2020",1979 Revolution: Black Friday,Switch
9,jens76,"Jan 13, 2023",1979 Revolution: Black Friday,Switch
4,Jax_37,"Mar  7, 2020",1979 Revolution: Black Friday,Switch
0,maxima2021,"Jan 23, 2021",1979 Revolution: Black Friday,Switch
8,JAG7,"Aug 11, 2021",1979 Revolution: Black Friday,Switch
2,BusinessCat,"Feb  6, 2020",198X,Switch
2,Sargepepper,"Feb  3, 2020",198X,Switch
4,BoolKidd,"Feb  5, 2020",198X,Switch
8,mal957,"Jul  3, 2020",198X,Switch
10,FYM,"Feb  6, 2020",198X,Switch
9,Lucifer182,"Mar 12, 2020",198X,Switch
10,Kiibxaiim,"Feb  8, 2020",198X,Switch
8,Kokomadida,"Feb 16, 2020",198X,Switch
10,BADWOLF28,"Jun  1, 2020",198X,Switch
10,Lessjake333,"Jun 19, 2020",198X,Switch
2,Lord_AdGnalDiv,"Jun 20, 2020",198X,Switch
8,Ernest_,"Dec  7, 2022",198X,Switch
8,GamerGuysNGals,"Jul 22, 2020",1993 Shenandoah,Switch
8,Adrian1510,"Feb  4, 2020",2048 Battles,Switch
7,cengoku,"May  3, 2020",2048 Battles,Switch
9,softcornpore,"May 12, 2020",2064: Read Only Memories INTEGRAL,Switch
8,JayLando22,"Jul  2, 2020",2064: Read Only Memories INTEGRAL,Switch
10,Calibur-X,"Oct  5, 2018",2064: Read Only Memories INTEGRAL,Switch
1,vodkaffee,"Dec 12, 2019",2064: Read Only Memories INTEGRAL,Switch
10,Altx,"May 21, 2020",2064: Read Only Memories INTEGRAL,Switch
10,jcren,"Mar  4, 2020",20XX,Switch
0,PlusUltra514,"Jul 12, 2018",20XX,Switch
9,ChaosD1,"Jul 15, 2018",20XX,Switch
7,TheGameIsALie,"Oct  5, 2018",20XX,Switch
8,churros,"Feb  5, 2022",20XX,Switch
7,lourdes,"May 23, 2021",2in1 - Application Driver and Serial Killer / Sniper,Switch
9,yahoocom,"May 24, 2021",2in1 - Application Driver and Serial Killer / Sniper,Switch
8,japan2000,"May  8, 2021",2in1 - Application Driver and Serial Killer / Sniper,Switch
9,1980gb,"May 23, 2021",2in1 - Application Driver and Serial Killer / Sniper,Switch
6,physcat,"Jun  7, 2021",2in1 - Application Driver and Serial Killer / Sniper,Switch
2,HumanoidGREY,"Nov 24, 2022",30-in-1 Game Collection: Volume 1,Switch
5,SudFlameWord,"Feb 28, 2020",3000th Duel,Switch
5,Megafont88,"Mar 30, 2020",3000th Duel,Switch
9,Ryanshedlock,"Feb 24, 2020",3000th Duel,Switch
9,DJharley007,"Feb 22, 2020",3000th Duel,Switch
10,foxhoundx,"Feb 27, 2020",3000th Duel,Switch
10,rainsun,"Mar 17, 2020",3000th Duel,Switch
9,Ramoten,"Mar 21, 2021",3000th Duel,Switch
9,xhoperman,"May 19, 2022",3000th Duel,Switch
5,Zallen,"Dec 13, 2022",3000th Duel,Switch
8,Ripper36,"Oct 22, 2022",35MM,Switch
2,FrankoAmmo,"Jan  5, 2018",36 Fragments of Midnight,Switch
2,luigicap10,"Apr  9, 2018",36 Fragments of Midnight,Switch
2,TheFlannelFox,"Nov 30, 2017",36 Fragments of Midnight,Switch
4,Karbyman48,"Dec 13, 2017",36 Fragments of Midnight,Switch
6,Etiwy,"Apr  1, 2020",36 Fragments of Midnight,Switch
10,BrianZimmerman,"Dec  3, 2018",3D Billiards: Pool & Snooker,Switch
0,PumpkinEscobar,"Jan 12, 2023",3D Billiards: Pool & Snooker,Switch
1,SelectiveSlaver,"May 20, 2019",3D MiniGolf,Switch
0,Lolloklollo,"Feb 24, 2020",3D MiniGolf,Switch
8,ms81,"Jan 11, 2021",4x4 Dirt Track,Switch
7,Elite_Institute,"Sep  3, 2022",60 Parsecs!,Switch
8,GitanoUrbano,"May 28, 2021",60 Seconds!,Switch
5,Bibbidybuff,"Mar 29, 2020",60 Seconds!,Switch
10,MarioKid96,"Oct  4, 2020",60 Seconds!,Switch
7,master13009,"Apr  7, 2021",60 Seconds!,Switch
5,BColeridge,"Jan  4, 2021",60 Seconds!,Switch
9,master13009,"Apr  7, 2021",60 Seconds! Reatomized,Switch
7,NindieSpotlight,"Dec 16, 2021",6Souls,Switch
8,dubesor,"Nov 19, 2021",7 Billion Humans,Switch
7,SuperkenGaming,"Jun 18, 2021",7 years from now,Switch
5,SwitchGamer,"Jul 11, 2021",7 years from now,Switch
6,NindieSpotlight,"Dec 17, 2021",7 years from now,Switch
4,Tortor,"Oct 25, 2021",7th Sector,Switch
0,Jinx8587,"Dec 25, 2019",8-Ball Pocket,Switch
4,zyphon84,"Dec 26, 2019",8-Ball Pocket,Switch
0,ryankirkuk,"Dec 27, 2019",8-Ball Pocket,Switch
2,Mavvik,"Dec 26, 2019",8-Ball Pocket,Switch
2,rob201,"Oct 11, 2020",80's Overdrive,Switch
9,RuslG,"Oct  3, 2022",80's Overdrive,Switch
1,Hyahyena,"Jun 22, 2021",80's Overdrive,Switch
8,mefzeldernx,"Mar 16, 2018",88 Heroes: 98 Heroes Edition,Switch
10,ricketyDicky,"Jul  3, 2018",88 Heroes: 98 Heroes Edition,Switch
10,fruitbat1015,"Feb 17, 2023",8Doors: Arum's Afterlife Adventure,Switch
9,Elite_Institute,"May  7, 2022",8Doors: Arum's Afterlife Adventure,Switch
8,justinsnow,"Jan 18, 2023",8Doors: Arum's Afterlife Adventure,Switch
9,m1stik,"Oct 20, 2020",9 Monkeys of Shaolin,Switch
0,Phuz,"May  7, 2021",9 Monkeys of Shaolin,Switch
8,rolo143,"Aug 28, 2021",9 Monkeys of Shaolin,Switch
6,Raja16,"Jan 21, 2021",9 Monkeys of Shaolin,Switch
4,keibyakko,"Aug 27, 2022",90'' Soccer,Switch
9,wescrigg48,"Jul 30, 2019",911 Operator,Switch
8,Zaxaroff,"Mar 11, 2020",911 Operator,Switch
1,Foronghy,"Jun 26, 2022",911 Operator,Switch
4,drlowdon,"Dec 11, 2021",911 Operator: Deluxe Edition,Switch
9,Risingdawn,"Oct 15, 2020",9th Dawn III,Switch
9,TrashedStranger,"Oct  8, 2020",9th Dawn III,Switch
10,Kingsmoose,"Oct  9, 2020",9th Dawn III,Switch
10,tazrenoth,"Jun 20, 2021",9th Dawn III,Switch
10,swampthings,"Dec 30, 2020",9th Dawn III,Switch
6,nusco,"Oct  7, 2018",A Case of Distrust,Switch
7,bergcamp101,"Jan 19, 2021",A Case of Distrust,Switch
6,nusco,"May  5, 2019",A Dark Room,Switch
8,CoolieCoolster,"May 21, 2019",A Dark Room,Switch
7,SuperkenGaming,"Apr 17, 2020",A Fold Apart,Switch
6,onemorelevel_1,"Jan  1, 2021",A Fold Apart,Switch
7,lowey,"Jan  6, 2022",A Good Snowman Is Hard To Build,Switch
7,NindieSpotlight,"Dec 17, 2021",A Good Snowman Is Hard To Build,Switch
2,Surg3on,"Oct 16, 2019",A Gummy's Life,Switch
10,Kroot,"Oct 20, 2020",A Gummy's Life,Switch
7,Rikushadow5,"Oct 19, 2019",A Hat in Time,Switch
9,CatsNGames,"Sep 16, 2020",A Hat in Time,Switch
7,Sunshadow87,"Jun 11, 2020",A Hat in Time,Switch
10,Hodari,"Dec 15, 2020",A Hat in Time,Switch
0,DolphinReviews,"Jul 21, 2022",A Hat in Time,Switch
3,sarisa,"Dec 27, 2019",A Hat in Time,Switch
10,SilverScale,"Nov 18, 2019",A Hat in Time,Switch
10,lonewolf3264,"Dec 25, 2022",A Hat in Time,Switch
10,greninjaX,"Jan  4, 2020",A Hat in Time,Switch
8,iMustang,"Nov 13, 2019",A Hat in Time,Switch
8,Meon1845,"Oct 19, 2019",A Hat in Time,Switch
10,Lanna1,"Jun 25, 2021",A Hat in Time,Switch
10,LeXT,"Nov 17, 2019",A Hat in Time,Switch
8,PewPewMcP,"Nov 15, 2019",A Hat in Time,Switch
8,AwkwardOne,"Dec  4, 2019",A Hat in Time,Switch
8,AmyK-47,"Jan  7, 2020",A Hat in Time,Switch
7,BigBadArchmage,"Jan 17, 2020",A Hat in Time,Switch
9,leeaw,"Jan  8, 2021",A Hat in Time,Switch
7,ophone,"Jul 10, 2021",A Hat in Time,Switch
10,Mimi0,"Jul  2, 2021",A Hat in Time,Switch
10,H8erOfDuckSouls,"Mar 26, 2022",A Hat in Time,Switch
8,Actualgood,"Mar 20, 2022",A Hat in Time,Switch
10,Mellowjolt,"Oct  3, 2022",A Hat in Time,Switch
6,empowell,"Jan 17, 2023",A Hat in Time,Switch
3,mtkf,"Nov 15, 2021",A Hat in Time: Seal the Deal,Switch
9,MARBROLAYGAMING,"Aug 29, 2020",A HERO AND A GARDEN,Switch
6,FrankoAmmo,"Mar  6, 2018",A Hole New World,Switch
7,SuperkenGaming,"Sep 30, 2021",A Juggler's Tale,Switch
8,NindieSpotlight,"Dec 17, 2021",A Juggler's Tale,Switch
5,RedPixel,"Jan  3, 2022",A Knight's Quest,Switch
3,xgamrx365,"Oct 11, 2019",A Knight's Quest,Switch
9,daasanchezma,"Oct 11, 2019",A Knight's Quest,Switch
3,Dronewolf,"Dec 18, 2021",A Knight's Quest,Switch
10,FabledJames,"Apr 14, 2020",A Knight's Quest,Switch
4,SilverReaps,"Aug 21, 2021",A Knight's Quest,Switch
6,btmgov,"Jan 15, 2023",A Little Golf Journey,Switch
8,NindieSpotlight,"Dec 17, 2021",A Little Golf Journey,Switch
6,NindieSpotlight,"Dec 17, 2021",A Little Lily Princess,Switch
8,heybranny,"Feb  4, 2023",A Little To The Left,Switch
1,aMAEzing,"Jan 21, 2023",A Little To The Left,Switch
4,PoundShopOrwell,"Apr  3, 2021",A Long Way Down,Switch
2,Sunshadow87,"Nov 20, 2021",A Long Way Down,Switch
1,SgtWantCuddles,"Sep 19, 2022",A Long Way Down,Switch
10,AlexSantoss,"Jan 29, 2023",A Memoir Blue,Switch
8,Trystanr,"Sep  2, 2021",A Monster's Expedition,Switch
10,bvigec,"Nov  2, 2021",A Monster's Expedition,Switch
8,hotdogcoder,"Nov 24, 2021",A Monster's Expedition,Switch
9,NindieSpotlight,"Dec 17, 2021",A Monster's Expedition,Switch
10,BobsYourUncle,"Mar  8, 2022",A Musical Story,Switch
9,NindieSpotlight,"Mar 30, 2022",A Musical Story,Switch
5,NindieSpotlight,"Dec 17, 2021",A Night at the Races,Switch
10,ttesla,"May 18, 2022",A Night at the Races,Switch
9,OhDonPiano,"Apr 18, 2018",A Normal Lost Phone,Switch
10,Calibur-X,"Oct  5, 2018",A Normal Lost Phone,Switch
8,emu0,"Jan 24, 2020",A Normal Lost Phone,Switch
9,funblast,"Apr 25, 2021",A Normal Lost Phone,Switch
8,NindieSpotlight,"Dec 17, 2021",A Plague Tale: Innocence - Cloud Version,Switch
10,Drapsh,"Oct 20, 2022",A Plague Tale: Requiem - Cloud Version,Switch
6,NindieSpotlight,"Dec 16, 2021",A Pretty Odd Bunny,Switch
10,KaylaDB,"Jul 11, 2018",A Robot Named Fight!,Switch
9,Baschfire,"Jul 11, 2018",A Robot Named Fight!,Switch
0,Jabbam,"May 14, 2021",A Robot Named Fight!,Switch
10,Zombiemouse,"Jul  1, 2021",A Robot Named Fight!,Switch
10,Kart01,"Mar 19, 2020",A Robot Named Fight!,Switch
7,thryce3,"Mar 22, 2021",A Robot Named Fight!,Switch
10,ChaosD1,"Jul 15, 2018",A Robot Named Fight!,Switch
9,Kavanagh084,"Aug 10, 2019",A Robot Named Fight!,Switch
7,sitebender,"Apr 29, 2019",A Robot Named Fight!,Switch
9,Macca780,"Jun 15, 2021",A Robot Named Fight!,Switch
5,Bibbidybuff,"Mar 29, 2020",A Robot Named Fight!,Switch
6,chosen0ne,"Feb 25, 2022",A Robot Named Fight!,Switch
10,gamemasterherb,"Feb 23, 2023",A Robot Named Fight!,Switch
9,KavanaghQc5,"Sep 19, 2022",A Robot Named Fight!,Switch
10,Calyad,"Dec 22, 2022",A Robot Named Fight!,Switch
10,Redfeather,"Aug 23, 2020",A Short Hike,Switch
10,G_Ram,"Aug 22, 2020",A Short Hike,Switch
8,Onioncreature,"Aug 20, 2020",A Short Hike,Switch
10,Brnlv,"Aug 21, 2020",A Short Hike,Switch
9,Oscote,"Aug 25, 2020",A Short Hike,Switch
10,Bwnez0,"Aug 22, 2020",A Short Hike,Switch
10,CoolestCritic,"Nov 26, 2020",A Short Hike,Switch
10,utrzenaklika,"Jan  8, 2021",A Short Hike,Switch
10,OpinionsOfJinx,"Jan 24, 2021",A Short Hike,Switch
10,JoeyPL5,"Nov 16, 2021",A Short Hike,Switch
10,Caetano1501,"Aug 20, 2020",A Short Hike,Switch
4,777Faron,"Jan 27, 2021",A Short Hike,Switch
4,Daisuk,"Sep 21, 2020",A Short Hike,Switch
10,EmCza,"Aug 26, 2020",A Short Hike,Switch
6,TheLinkgirl,"Oct 18, 2022",A Short Hike,Switch
0,lucinhagamer,"Aug 26, 2022",A Short Hike,Switch
7,drlowdon,"Feb  6, 2022",A Short Hike,Switch
8,JRice,"Jan  3, 2021",A Short Hike,Switch
6,memus,"Feb  7, 2022",A Short Hike,Switch
8,SuperkenGaming,"Nov 21, 2020",A Short Hike,Switch
9,xellos81,"Jan 23, 2023",A Short Hike,Switch
10,CharlieGray,"Aug 26, 2020",A Short Hike,Switch
7,frederik1478,"Jun 10, 2021",A Short Hike,Switch
8,nusco,"Oct  2, 2020",A Short Hike,Switch
9,thecasualgaymer,"Feb 16, 2021",A Short Hike,Switch
8,aukalender,"Oct 11, 2021",A Short Hike,Switch
8,Bradaloop,"Jul 29, 2021",A Short Hike,Switch
8,Kacek1996,"Nov 14, 2020",A Short Hike,Switch
10,Mbp_,"Aug 28, 2020",A Short Hike,Switch
8,Meeleepit,"Sep  2, 2020",A Short Hike,Switch
9,Nakajima,"Sep 20, 2020",A Short Hike,Switch
9,BrownKnight,"Jul 15, 2021",A Short Hike,Switch
10,tokkisplat,"Feb 16, 2021",A Short Hike,Switch
8,fanmadeendings,"Jun 19, 2022",A Short Hike,Switch
8,EnigmaXtreme,"Aug 25, 2020",A Short Hike,Switch
10,Hazman,"May 26, 2021",A Short Hike,Switch
10,swampthings,"Dec 30, 2020",A Short Hike,Switch
8,metako,"Aug 26, 2020",A Short Hike,Switch
10,96bellamy,"Dec  8, 2020",A Short Hike,Switch
10,BeeBoss,"Aug 26, 2020",A Short Hike,Switch
9,ResetButton,"May  3, 2022",A Short Hike,Switch
10,pythonPie,"Sep  1, 2020",A Short Hike,Switch
9,cmcraes,"May 30, 2021",A Short Hike,Switch
8,albersaolooo,"Oct  1, 2020",A Short Hike,Switch
9,g-o-r-o,"Aug 21, 2020",A Short Hike,Switch
9,Xoanfis,"Aug 30, 2020",A Short Hike,Switch
