score,critic,date,title,platform
42,IGN,"Jan 14, 2013",007 Legends,Wii U
40,Official Nintendo Magazine UK,"Jan 27, 2013",007 Legends,Wii U
40,Nintendo Life,"Dec 17, 2012",007 Legends,Wii U
95,Destructoid,"Jun  8, 2014",1001 Spikes,Wii U
90,FNintendo,"Nov  5, 2015",1001 Spikes,Wii U
80,NintendoWorldReport,"Jun 20, 2014",1001 Spikes,Wii U
80,Nintendo Life,"Jun 11, 2014",1001 Spikes,Wii U
77,Kill Screen,"Jul  1, 2014",1001 Spikes,Wii U
70,Cubed3,"Jun  8, 2014",1001 Spikes,Wii U
70,FNintendo,"Oct 20, 2016",140,Wii U
65,NintendoWorldReport,"Sep 20, 2016",140,Wii U
60,Nintendo Life,"Sep 12, 2016",140,Wii U
10,Nintendo Life,"Jul 12, 2016",153 Hand Video Poker,Wii U
70,Brash Games,"Aug 18, 2016",360 Breakout,Wii U
70,FNintendo,"Oct  3, 2016",3Souls,Wii U
55,Nintendo Enthusiast,"Oct 30, 2017",3Souls,Wii U
50,Nintendo Life,"Jul 29, 2016",3Souls,Wii U
20,Cubed3,"Dec  7, 2017",3Souls,Wii U
20,Nintendo Life,"May 25, 2016",6-Hand Video Poker,Wii U
90,Nintendo Life,"Mar  3, 2016",6180 the Moon,Wii U
85,NintendoWorldReport,"Feb 29, 2016",6180 the Moon,Wii U
70,FNintendo,"Apr  1, 2016",6180 the Moon,Wii U
50,Nintendo Life,"May 30, 2016",8Bit Hero,Wii U
60,NintendoWorldReport,"Dec 21, 2014",99Moves,Wii U
50,FNintendo,"Jan 19, 2015",99Moves,Wii U
50,Nintendo Life,"Jan  4, 2015",99Moves,Wii U
80,Cubed3,"Nov  4, 2014",99Seconds,Wii U
70,NintendoWorldReport,"Oct  7, 2014",99Seconds,Wii U
60,Nintendo Life,"Oct 22, 2014",99Seconds,Wii U
50,FNintendo,"Oct 23, 2014",99Seconds,Wii U
80,Gaming Nexus,"Jan 15, 2015",A World of Keflings,Wii U
80,Nintendo Life,"Dec 29, 2014",A World of Keflings,Wii U
76,Digital Chumps,"Dec  2, 2014",A World of Keflings,Wii U
65,NintendoWorldReport,"Dec  8, 2014",A World of Keflings,Wii U
42,Gaming Age,"Dec 24, 2014",A World of Keflings,Wii U
60,Vooks,"May  7, 2017",Absolutely Unstoppable MineRun,Wii U
30,Nintendo Life,"May 22, 2017",Absolutely Unstoppable MineRun,Wii U
70,Multiplayer.it,"Jun 23, 2014",Abyss,Wii U
70,3DJuegos,"May 15, 2014",Abyss,Wii U
70,Nintendo Life,"May  5, 2014",Abyss,Wii U
60,FNintendo,"May 29, 2014",Abyss,Wii U
50,Eurogamer Portugal,"May 27, 2014",Abyss,Wii U
50,God is a Geek,"May 19, 2014",Abyss,Wii U
45,Official Nintendo Magazine UK,"Aug  8, 2014",Abyss,Wii U
60,FNintendo,"Nov 29, 2016",ACT IT OUT! A Game of Charades,Wii U
50,Nintendo Life,"Dec  3, 2013",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
50,Game Revolution,"Dec  2, 2013",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
42,Nintendojo,"Dec 20, 2013",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
40,Official Nintendo Magazine UK,"Feb 12, 2014",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
40,Worth Playing,"Dec 19, 2013",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
40,GamesRadar+,"Nov 25, 2013",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
20,GameSpot,"Dec  6, 2013",Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U
70,Nintendo Life,"Oct 22, 2015",Adventure Time: Finn & Jake Investigations,Wii U
70,NintendoWorldReport,"Oct 20, 2015",Adventure Time: Finn & Jake Investigations,Wii U
85,Nintendo Force Magazine,"Sep 30, 2015",Adventures of Pip,Wii U
80,Nintendo Enthusiast,"Jun 10, 2015",Adventures of Pip,Wii U
80,EGM,"Jun  9, 2015",Adventures of Pip,Wii U
80,Hardcore Gamer,"Jun  5, 2015",Adventures of Pip,Wii U
80,Nintendo Life,"Jun  4, 2015",Adventures of Pip,Wii U
80,NintendoWorldReport,"Jun  4, 2015",Adventures of Pip,Wii U
70,FNintendo,"Feb 19, 2016",Adventures of Pip,Wii U
67,Gaming Age,"Jun 12, 2015",Adventures of Pip,Wii U
60,Cubed3,"Oct 31, 2016",Aenigma Os,Wii U
40,Nintendo Life,"Sep 24, 2016",Aenigma Os,Wii U
92,Games Master UK,"Jun 16, 2015",Affordable Space Adventures,Wii U
92,Vandal,"Apr  8, 2015",Affordable Space Adventures,Wii U
90,TheSixthAxis,"Apr 22, 2015",Affordable Space Adventures,Wii U
90,God is a Geek,"Apr 10, 2015",Affordable Space Adventures,Wii U
90,Slant Magazine,"Apr 10, 2015",Affordable Space Adventures,Wii U
90,Attack of the Fanboy,"Apr  9, 2015",Affordable Space Adventures,Wii U
90,Nintendo Enthusiast,"Apr  6, 2015",Affordable Space Adventures,Wii U
90,Destructoid,"Apr  4, 2015",Affordable Space Adventures,Wii U
90,Hobby Consolas,"Apr  2, 2015",Affordable Space Adventures,Wii U
86,Meristation,"Apr 10, 2015",Affordable Space Adventures,Wii U
85,IGN Spain,"Apr 21, 2015",Affordable Space Adventures,Wii U
85,4Players.de,"Apr 17, 2015",Affordable Space Adventures,Wii U
85,IGN Italia,"Apr 17, 2015",Affordable Space Adventures,Wii U
85,Multiplayer.it,"Apr 15, 2015",Affordable Space Adventures,Wii U
85,3DJuegos,"Apr 15, 2015",Affordable Space Adventures,Wii U
85,GamesVillage.it,"Apr 13, 2015",Affordable Space Adventures,Wii U
82,Digital Chumps,"Apr  9, 2015",Affordable Space Adventures,Wii U
80,SpazioGames,"Jun  8, 2015",Affordable Space Adventures,Wii U
80,Nintendo Force Magazine,"May 27, 2015",Affordable Space Adventures,Wii U
80,Edge Magazine,"May 20, 2015",Affordable Space Adventures,Wii U
80,DarkZero,"Apr 30, 2015",Affordable Space Adventures,Wii U
80,GameSpot,"Apr 21, 2015",Affordable Space Adventures,Wii U
80,Washington Post,"Apr 21, 2015",Affordable Space Adventures,Wii U
80,Hardcore Gamer,"Apr 20, 2015",Affordable Space Adventures,Wii U
80,GamingTrend,"Apr 16, 2015",Affordable Space Adventures,Wii U
80,Everyeye.it,"Apr 16, 2015",Affordable Space Adventures,Wii U
80,Game Informer,"Apr  9, 2015",Affordable Space Adventures,Wii U
80,NintendoWorldReport,"Apr  7, 2015",Affordable Space Adventures,Wii U
80,Nintendo Life,"Apr  6, 2015",Affordable Space Adventures,Wii U
70,Game Revolution,"May 13, 2015",Affordable Space Adventures,Wii U
70,EGM,"Apr 13, 2015",Affordable Space Adventures,Wii U
70,Metro GameCentral,"Apr  9, 2015",Affordable Space Adventures,Wii U
60,FNintendo,"Apr 26, 2015",Affordable Space Adventures,Wii U
60,Cubed3,"Apr 21, 2015",Affordable Space Adventures,Wii U
60,Digitally Downloaded,"Apr 16, 2015",Affordable Space Adventures,Wii U
50,GameOver.gr,"Jun  2, 2015",Affordable Space Adventures,Wii U
70,Hardcore Gamer,"Dec  1, 2014",Alphadia Genesis,Wii U
60,Digitally Downloaded,"Feb  5, 2015",Alphadia Genesis,Wii U
60,Nintendo Life,"Dec  1, 2014",Alphadia Genesis,Wii U
50,Cubed3,"May 26, 2015",Alphadia Genesis,Wii U
60,Nintendo Life,"Jan  2, 2014",Angry Birds Star Wars,Wii U
38,Official Nintendo Magazine UK,"Mar  7, 2014",Angry Birds Star Wars,Wii U
80,Nintendo Life,"Sep  9, 2013",Angry Birds Trilogy,Wii U
50,FNintendo,"Oct  9, 2014",Angry Bunnies: Colossal Carrot Crusade,Wii U
35,NintendoWorldReport,"Oct 17, 2014",Angry Bunnies: Colossal Carrot Crusade,Wii U
30,Nintendo Life,"Nov 12, 2014",Angry Bunnies: Colossal Carrot Crusade,Wii U
20,Cubed3,"Oct 26, 2014",Angry Bunnies: Colossal Carrot Crusade,Wii U
80,Nintendo Force Magazine,"May 27, 2015",Angry Video Game Nerd Adventures,Wii U
80,NintendoWorldReport,"May  3, 2015",Angry Video Game Nerd Adventures,Wii U
80,Attack of the Fanboy,"Apr 12, 2015",Angry Video Game Nerd Adventures,Wii U
80,Nintendo Enthusiast,"Apr 12, 2015",Angry Video Game Nerd Adventures,Wii U
70,Nintendo Life,"Apr  6, 2015",Angry Video Game Nerd Adventures,Wii U
80,Everyeye.it,"Jan 27, 2016",Animal Crossing: amiibo Festival,Wii U
80,CGMagazine,"Nov 27, 2015",Animal Crossing: amiibo Festival,Wii U
62,Impulsegamer,"Dec 27, 2015",Animal Crossing: amiibo Festival,Wii U
60,Digitally Downloaded,"Dec  8, 2015",Animal Crossing: amiibo Festival,Wii U
58,Gaming Age,"Jan  1, 2016",Animal Crossing: amiibo Festival,Wii U
58,Nintendojo,"Nov 24, 2015",Animal Crossing: amiibo Festival,Wii U
50,Atomix,"Dec 11, 2015",Animal Crossing: amiibo Festival,Wii U
50,ZTGD,"Dec  9, 2015",Animal Crossing: amiibo Festival,Wii U
50,Destructoid,"Dec  3, 2015",Animal Crossing: amiibo Festival,Wii U
50,Nintendo Force Magazine,"Nov 30, 2015",Animal Crossing: amiibo Festival,Wii U
50,Nintendo Life,"Nov 27, 2015",Animal Crossing: amiibo Festival,Wii U
50,IGN,"Nov 18, 2015",Animal Crossing: amiibo Festival,Wii U
45,GamingTrend,"Nov 23, 2015",Animal Crossing: amiibo Festival,Wii U
45,NintendoWorldReport,"Nov 17, 2015",Animal Crossing: amiibo Festival,Wii U
40,Game Revolution,"Nov 24, 2015",Animal Crossing: amiibo Festival,Wii U
33,GamesBeat,"Nov 17, 2015",Animal Crossing: amiibo Festival,Wii U
30,Attack of the Fanboy,"Nov 17, 2015",Animal Crossing: amiibo Festival,Wii U
25,LevelUp,"Dec 18, 2015",Animal Crossing: amiibo Festival,Wii U
25,Nintendo Enthusiast,"Nov 17, 2015",Animal Crossing: amiibo Festival,Wii U
20,Metro GameCentral,"Nov 25, 2015",Animal Crossing: amiibo Festival,Wii U
80,Eurogamer Portugal,"Jul 21, 2014",Another World: 20th Anniversary Edition,Wii U
80,Multiplayer.it,"Jul 20, 2014",Another World: 20th Anniversary Edition,Wii U
75,Official Nintendo Magazine UK,"Aug  8, 2014",Another World: 20th Anniversary Edition,Wii U
70,FNintendo,"Aug 11, 2014",Another World: 20th Anniversary Edition,Wii U
70,Vandal,"Jul  8, 2014",Another World: 20th Anniversary Edition,Wii U
70,Cubed3,"Jun 25, 2014",Another World: 20th Anniversary Edition,Wii U
70,Nintendo Life,"Jun 24, 2014",Another World: 20th Anniversary Edition,Wii U
60,Nintenderos,"Jul  4, 2018",Aqua Moto Racing Utopia,Wii U
50,Cubed3,"Apr 30, 2018",Aqua Moto Racing Utopia,Wii U
65,Nintendo Force Magazine,"Nov  7, 2016",Armikrog,Wii U
60,FNintendo,"Dec  5, 2016",Armikrog,Wii U
60,Nintendo Life,"Aug 23, 2016",Armikrog,Wii U
40,Cubed3,"Jun 28, 2017",Armikrog,Wii U
85,Multiplayer.it,"Jul 20, 2014",Armillo,Wii U
80,Cubed3,"Aug  1, 2014",Armillo,Wii U
80,Eurogamer Portugal,"Jul 21, 2014",Armillo,Wii U
80,Nintendo Life,"Jul  4, 2014",Armillo,Wii U
80,NintendoWorldReport,"Jul  2, 2014",Armillo,Wii U
75,IGN Italia,"Jul 21, 2014",Armillo,Wii U
75,Vandal,"Jul 13, 2014",Armillo,Wii U
75,Destructoid,"Jul  2, 2014",Armillo,Wii U
70,Everyeye.it,"Aug  6, 2014",Armillo,Wii U
70,3DJuegos,"Jul 11, 2014",Armillo,Wii U
67,Nintendojo,"Jul  7, 2014",Armillo,Wii U
60,FNintendo,"Aug 13, 2014",Armillo,Wii U
50,Gameblog.fr,"Jul 10, 2014",Armillo,Wii U
25,NintendoWorldReport,"Oct  8, 2014",Arrow Time U,Wii U
20,Cubed3,"Nov 14, 2014",Arrow Time U,Wii U
20,Nintendo Life,"Oct 27, 2014",Arrow Time U,Wii U
90,Nintendo Life,"Jun  8, 2015",Art Academy: Home Studio,Wii U
88,GameCrate,"Jul 14, 2015",Art Academy: Home Studio,Wii U
85,NintendoWorldReport,"Jun 11, 2015",Art Academy: Home Studio,Wii U
80,Nintendo Force Magazine,"Sep 30, 2015",Art Academy: Home Studio,Wii U
80,Gaming Nexus,"Aug 27, 2015",Art Academy: Home Studio,Wii U
80,Multiplayer.it,"Jul 12, 2015",Art Academy: Home Studio,Wii U
80,Attack of the Fanboy,"Jul  8, 2015",Art Academy: Home Studio,Wii U
80,TheSixthAxis,"Jun 10, 2015",Art Academy: Home Studio,Wii U
70,FNintendo,"Jun 23, 2015",Art Academy: Home Studio,Wii U
80,NintendoWorldReport,"Aug  9, 2013",Art Academy: SketchPad,Wii U
70,InsideGamer.nl,"Aug 26, 2013",Art Academy: SketchPad,Wii U
70,Nintendo Life,"Aug 12, 2013",Art Academy: SketchPad,Wii U
50,Eurogamer Portugal,"Sep 16, 2013",Art Academy: SketchPad,Wii U
90,Cubed3,"Nov  2, 2014",Art of Balance,Wii U
90,Nintendo Life,"Oct  3, 2014",Art of Balance,Wii U
88,Digital Chumps,"Oct 17, 2014",Art of Balance,Wii U
85,Multiplayer.it,"Oct 23, 2014",Art of Balance,Wii U
85,NintendoWorldReport,"Sep 29, 2014",Art of Balance,Wii U
80,GameCritics,"Mar 18, 2015",Art of Balance,Wii U
80,FNintendo,"Oct 21, 2014",Art of Balance,Wii U
75,Universo Nintendo,"Oct 17, 2014",Art of Balance,Wii U
60,Eurogamer Portugal,"Nov 14, 2014",Art of Balance,Wii U
80,Nintendo Enthusiast,"Nov 27, 2015",Ascent of Kings,Wii U
70,Brash Games,"Jan 11, 2016",Ascent of Kings,Wii U
50,FNintendo,"Jan 23, 2016",Ascent of Kings,Wii U
50,Nintendo Life,"Nov  1, 2015",Ascent of Kings,Wii U
20,Cubed3,"Jul 10, 2016",Ascent of Kings,Wii U
70,Cubed3,"Jun 22, 2016",Asdivine Hearts,Wii U
70,Brash Games,"Apr 18, 2016",Asdivine Hearts,Wii U
60,NintendoWorldReport,"May 10, 2016",Asdivine Hearts,Wii U
60,FNintendo,"May  9, 2016",Asdivine Hearts,Wii U
20,Digitally Downloaded,"Apr 27, 2016",Asdivine Hearts,Wii U
100,Hardcore Gamer,"Nov 25, 2012",Assassin's Creed III,Wii U
100,Game Revolution,"Nov 25, 2012",Assassin's Creed III,Wii U
94,3DJuegos,"Dec  7, 2012",Assassin's Creed III,Wii U
91,GameFocus,"Nov 28, 2012",Assassin's Creed III,Wii U
90,Gameblog.fr,"Dec  4, 2012",Assassin's Creed III,Wii U
90,SpazioGames,"Dec  4, 2012",Assassin's Creed III,Wii U
90,Vandal,"Dec  1, 2012",Assassin's Creed III,Wii U
90,Metro GameCentral,"Nov 28, 2012",Assassin's Creed III,Wii U
89,Multiplayer.it,"Dec  2, 2012",Assassin's Creed III,Wii U
88,Games Master UK,"Jan 15, 2013",Assassin's Creed III,Wii U
88,Everyeye.it,"Dec  7, 2012",Assassin's Creed III,Wii U
85,GamingXP,"Jan  8, 2013",Assassin's Creed III,Wii U
85,COGconnected,"Dec  7, 2012",Assassin's Creed III,Wii U
85,Meristation,"Nov 22, 2012",Assassin's Creed III,Wii U
85,IGN,"Nov 20, 2012",Assassin's Creed III,Wii U
84,NZGamer,"Dec 11, 2012",Assassin's Creed III,Wii U
80,Official Nintendo Magazine UK,"Dec 26, 2012",Assassin's Creed III,Wii U
80,Nintendo Power,"Dec 14, 2012",Assassin's Creed III,Wii U
80,Nintendo Life,"Dec 10, 2012",Assassin's Creed III,Wii U
80,Eurogamer Italy,"Dec  6, 2012",Assassin's Creed III,Wii U
80,ZTGD,"Nov 27, 2012",Assassin's Creed III,Wii U
78,DailyGame,"Dec  7, 2012",Assassin's Creed III,Wii U
78,4Players.de,"Dec  6, 2012",Assassin's Creed III,Wii U
75,GameSpot,"Nov 28, 2012",Assassin's Creed III,Wii U
75,NintendoWorldReport,"Nov 28, 2012",Assassin's Creed III,Wii U
70,GamesRadar+,"Dec  4, 2012",Assassin's Creed III,Wii U
91,Official Nintendo Magazine UK,"Dec 15, 2013",Assassin's Creed IV: Black Flag,Wii U
90,NintendoWorldReport,"Oct 29, 2013",Assassin's Creed IV: Black Flag,Wii U
87,Multiplayer.it,"Dec 12, 2013",Assassin's Creed IV: Black Flag,Wii U
80,FNintendo,"Jan 14, 2014",Assassin's Creed IV: Black Flag,Wii U
80,Nintendo Life,"Nov 11, 2013",Assassin's Creed IV: Black Flag,Wii U
40,Nintendo Life,"Jul 20, 2015",Asteroid Quarry,Wii U
70,Destructoid,"Aug  6, 2015",Astral Breakers,Wii U
70,Nintendo Life,"Aug  5, 2015",Astral Breakers,Wii U
10,Nintendo Life,"May  5, 2014",Ava and Avior Save the Earth,Wii U
50,Nintendo Life,"Jan  9, 2016",Avoider,Wii U
20,Cubed3,"Oct 16, 2016",Avoider,Wii U
100,Nintendo Life,"Sep  1, 2016",Axiom Verge,Wii U
95,Nintendo Force Magazine,"Sep  7, 2016",Axiom Verge,Wii U
90,FNintendo,"Oct 25, 2016",Axiom Verge,Wii U
90,GamingTrend,"Sep  6, 2016",Axiom Verge,Wii U
90,NintendoWorldReport,"Sep  1, 2016",Axiom Verge,Wii U
90,Gaming Nexus,"Sep  1, 2016",Axiom Verge,Wii U
88,Digital Chumps,"Sep 12, 2016",Axiom Verge,Wii U
70,Nintendo Enthusiast,"Sep  1, 2016",Axiom Verge,Wii U
50,Nintendo Life,"Jun  7, 2016",B3 Game Expo For Bees,Wii U
40,NintendoWorldReport,"Jun  7, 2016",B3 Game Expo For Bees,Wii U
70,Nintendo Life,"Dec 26, 2016",Back to Bed,Wii U
60,NintendoWorldReport,"Mar  6, 2017",Back to Bed,Wii U
50,FNintendo,"Jan 26, 2017",Back to Bed,Wii U
40,Cubed3,"Jul 10, 2017",Back to Bed,Wii U
91,Nintendojo,"Aug 22, 2015",BADLAND: Game of the Year Edition,Wii U
85,XGN,"Aug 13, 2015",BADLAND: Game of the Year Edition,Wii U
80,Nintendo Force Magazine,"Sep 30, 2015",BADLAND: Game of the Year Edition,Wii U
80,Nintendo Enthusiast,"Aug 12, 2015",BADLAND: Game of the Year Edition,Wii U
80,Nintendo Life,"Aug 12, 2015",BADLAND: Game of the Year Edition,Wii U
75,NintendoWorldReport,"Jul 29, 2015",BADLAND: Game of the Year Edition,Wii U
70,FNintendo,"Oct  2, 2015",BADLAND: Game of the Year Edition,Wii U
30,Brash Games,"Feb  4, 2016",Baila Latino,Wii U
30,Nintendo Life,"Jul 16, 2015",Baila Latino,Wii U
60,Nintendo Life,"Oct 26, 2014",Ballpoint Universe: Infinite,Wii U
50,NintendoWorldReport,"Nov  3, 2014",Ballpoint Universe: Infinite,Wii U
40,Cubed3,"Jul  6, 2016",Barbie and Her Sisters: Puppy Rescue,Wii U
40,Nintendo Life,"Nov 24, 2015",Barbie and Her Sisters: Puppy Rescue,Wii U
40,Nintendo Enthusiast,"Nov 23, 2015",Barbie and Her Sisters: Puppy Rescue,Wii U
40,Nintendo Life,"Feb  4, 2014",Barbie Dreamhouse Party,Wii U
100,Armchair Empire,"Feb 20, 2013",Batman: Arkham City - Armored Edition,Wii U
100,Nintendojo,"Nov 29, 2012",Batman: Arkham City - Armored Edition,Wii U
100,Game Revolution,"Nov 27, 2012",Batman: Arkham City - Armored Edition,Wii U
95,IGN,"Nov 17, 2012",Batman: Arkham City - Armored Edition,Wii U
92,Pelit (Finland),"Jan 23, 2013",Batman: Arkham City - Armored Edition,Wii U
91,Gaming Age,"Nov 29, 2012",Batman: Arkham City - Armored Edition,Wii U
90,Eurogamer Sweden,"Dec 17, 2012",Batman: Arkham City - Armored Edition,Wii U
90,Nintendo Power,"Dec 14, 2012",Batman: Arkham City - Armored Edition,Wii U
90,Cheat Code Central,"Dec  3, 2012",Batman: Arkham City - Armored Edition,Wii U
90,3DJuegos,"Nov 26, 2012",Batman: Arkham City - Armored Edition,Wii U
90,GamesRadar+,"Nov 18, 2012",Batman: Arkham City - Armored Edition,Wii U
90,Joystiq,"Nov 17, 2012",Batman: Arkham City - Armored Edition,Wii U
89,GamingXP,"Dec 12, 2012",Batman: Arkham City - Armored Edition,Wii U
87,Multiplayer.it,"Dec 11, 2012",Batman: Arkham City - Armored Edition,Wii U
87,4Players.de,"Nov 30, 2012",Batman: Arkham City - Armored Edition,Wii U
85,JeuxActu,"Dec 13, 2012",Batman: Arkham City - Armored Edition,Wii U
85,Everyeye.it,"Dec  7, 2012",Batman: Arkham City - Armored Edition,Wii U
85,XGN,"Dec  6, 2012",Batman: Arkham City - Armored Edition,Wii U
85,NZGamer,"Dec  2, 2012",Batman: Arkham City - Armored Edition,Wii U
85,Meristation,"Nov 28, 2012",Batman: Arkham City - Armored Edition,Wii U
85,NintendoWorldReport,"Nov 25, 2012",Batman: Arkham City - Armored Edition,Wii U
85,GameSpot,"Nov 21, 2012",Batman: Arkham City - Armored Edition,Wii U
84,Games Master UK,"Jan 15, 2013",Batman: Arkham City - Armored Edition,Wii U
84,Official Nintendo Magazine UK,"Jan  2, 2013",Batman: Arkham City - Armored Edition,Wii U
84,COGconnected,"Dec  7, 2012",Batman: Arkham City - Armored Edition,Wii U
83,Vandal,"Nov 30, 2012",Batman: Arkham City - Armored Edition,Wii U
80,FNintendo,"Feb  3, 2014",Batman: Arkham City - Armored Edition,Wii U
80,Gamer.no,"Jan 11, 2013",Batman: Arkham City - Armored Edition,Wii U
80,Eurogamer Italy,"Dec 18, 2012",Batman: Arkham City - Armored Edition,Wii U
80,Nintendo Life,"Dec 10, 2012",Batman: Arkham City - Armored Edition,Wii U
80,Cubed3,"Dec 10, 2012",Batman: Arkham City - Armored Edition,Wii U
80,Eurogamer Germany,"Nov 29, 2012",Batman: Arkham City - Armored Edition,Wii U
80,ZTGD,"Nov 22, 2012",Batman: Arkham City - Armored Edition,Wii U
70,Metro GameCentral,"Dec  9, 2012",Batman: Arkham City - Armored Edition,Wii U
70,Machinima,"Dec  4, 2012",Batman: Arkham City - Armored Edition,Wii U
70,EGM,"Nov 18, 2012",Batman: Arkham City - Armored Edition,Wii U
70,Destructoid,"Nov 18, 2012",Batman: Arkham City - Armored Edition,Wii U
83,Nintendojo,"Nov 20, 2013",Batman: Arkham Origins,Wii U
78,Official Nintendo Magazine UK,"Dec 29, 2013",Batman: Arkham Origins,Wii U
60,FNintendo,"Mar  3, 2014",Batman: Arkham Origins,Wii U
60,Cubed3,"Jan 13, 2014",Batman: Arkham Origins,Wii U
60,Nintendo Life,"Dec 30, 2013",Batman: Arkham Origins,Wii U
70,NintendoWorldReport,"Apr 16, 2014",Batman: Arkham Origins Blackgate - Deluxe Edition,Wii U
60,Cubed3,"Jun 16, 2014",Batman: Arkham Origins Blackgate - Deluxe Edition,Wii U
50,Nintendo Life,"Apr 14, 2014",Batman: Arkham Origins Blackgate - Deluxe Edition,Wii U
100,Eurogamer Portugal,"Sep 29, 2014",Bayonetta,Wii U
93,Official Nintendo Magazine UK,"Nov  9, 2014",Bayonetta,Wii U
90,Cubed3,"Nov  2, 2014",Bayonetta,Wii U
90,Vandal,"Oct 27, 2014",Bayonetta,Wii U
90,JeuxActu,"Oct 27, 2014",Bayonetta,Wii U
90,Eurogamer Germany,"Oct 23, 2014",Bayonetta,Wii U
90,Multiplayer.it,"Sep 21, 2014",Bayonetta,Wii U
90,Metro GameCentral,"Sep 19, 2014",Bayonetta,Wii U
90,FNintendo,"Sep 18, 2014",Bayonetta,Wii U
85,SpazioGames,"Oct 17, 2014",Bayonetta,Wii U
80,Gameblog.fr,"Oct 22, 2014",Bayonetta,Wii U
80,NintendoWorldReport,"Sep 23, 2014",Bayonetta,Wii U
80,Everyeye.it,"Sep 23, 2014",Bayonetta,Wii U
80,Eurogamer Italy,"Sep 23, 2014",Bayonetta,Wii U
80,Critical Hit,"Sep 19, 2014",Bayonetta,Wii U
80,God is a Geek,"Sep 19, 2014",Bayonetta,Wii U
80,Nintendo Life,"Sep 18, 2014",Bayonetta,Wii U
75,XGN,"Sep 29, 2014",Bayonetta,Wii U
100,Universo Nintendo,"Dec  5, 2014",Bayonetta 2,Wii U
100,Hyper Magazine,"Dec  2, 2014",Bayonetta 2,Wii U
100,Impulsegamer,"Nov  5, 2014",Bayonetta 2,Wii U
100,DarkStation,"Oct 31, 2014",Bayonetta 2,Wii U
100,Digitally Downloaded,"Oct 30, 2014",Bayonetta 2,Wii U
100,Cubed3,"Oct 29, 2014",Bayonetta 2,Wii U
100,Nintendojo,"Oct 27, 2014",Bayonetta 2,Wii U
100,Eurogamer Spain,"Oct 20, 2014",Bayonetta 2,Wii U
100,Meristation,"Oct 20, 2014",Bayonetta 2,Wii U
100,Vandal,"Oct 20, 2014",Bayonetta 2,Wii U
100,Guardian,"Oct 14, 2014",Bayonetta 2,Wii U
100,Giant Bomb,"Oct 13, 2014",Bayonetta 2,Wii U
100,Gamereactor Denmark,"Oct 13, 2014",Bayonetta 2,Wii U
100,Eurogamer Germany,"Oct 13, 2014",Bayonetta 2,Wii U
100,Destructoid,"Oct 13, 2014",Bayonetta 2,Wii U
100,Gameblog.fr,"Oct 13, 2014",Bayonetta 2,Wii U
100,God is a Geek,"Oct 13, 2014",Bayonetta 2,Wii U
100,Joystiq,"Oct 13, 2014",Bayonetta 2,Wii U
100,GameSpot,"Oct 13, 2014",Bayonetta 2,Wii U
100,FNintendo,"Oct 13, 2014",Bayonetta 2,Wii U
100,Edge Magazine,"Oct  6, 2014",Bayonetta 2,Wii U
98,GameTrailers,"Oct 14, 2014",Bayonetta 2,Wii U
96,LevelUp,"Oct 23, 2014",Bayonetta 2,Wii U
95,Riot Pixels,"Nov 27, 2014",Bayonetta 2,Wii U
95,3DJuegos,"Oct 20, 2014",Bayonetta 2,Wii U
95,EGM,"Oct 14, 2014",Bayonetta 2,Wii U
95,Gaming Nexus,"Oct 13, 2014",Bayonetta 2,Wii U
95,Multiplayer.it,"Oct 13, 2014",Bayonetta 2,Wii U
95,IGN,"Oct 13, 2014",Bayonetta 2,Wii U
93,Official Nintendo Magazine UK,"Nov  9, 2014",Bayonetta 2,Wii U
93,Everyeye.it,"Oct 13, 2014",Bayonetta 2,Wii U
92,Power Unlimited,"Oct 13, 2014",Bayonetta 2,Wii U
92,Cheat Code Central,"Oct 13, 2014",Bayonetta 2,Wii U
91,Games Master UK,"Oct 22, 2014",Bayonetta 2,Wii U
90,Gamestyle,"Jan 19, 2015",Bayonetta 2,Wii U
90,CD-Action,"Dec 13, 2014",Bayonetta 2,Wii U
90,Digital Trends,"Nov 25, 2014",Bayonetta 2,Wii U
90,NZGamer,"Nov 19, 2014",Bayonetta 2,Wii U
90,ZTGD,"Nov 14, 2014",Bayonetta 2,Wii U
90,ActionTrip,"Nov  6, 2014",Bayonetta 2,Wii U
90,Gameplanet,"Nov  5, 2014",Bayonetta 2,Wii U
90,Gamer.no,"Oct 30, 2014",Bayonetta 2,Wii U
90,Pelit (Finland),"Oct 25, 2014",Bayonetta 2,Wii U
90,Slant Magazine,"Oct 24, 2014",Bayonetta 2,Wii U
90,Gamer.nl,"Oct 23, 2014",Bayonetta 2,Wii U
90,JeuxActu,"Oct 20, 2014",Bayonetta 2,Wii U
90,Telegraph,"Oct 20, 2014",Bayonetta 2,Wii U
90,The Escapist,"Oct 18, 2014",Bayonetta 2,Wii U
90,GameOver.gr,"Oct 15, 2014",Bayonetta 2,Wii U
90,games(TM),"Oct 14, 2014",Bayonetta 2,Wii U
