score,critic,date,title,platform
73,Generación Xbox,"Oct 28, 2021",Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles,Xbox Series X
85,Cultured Vultures,"Nov  3, 2021",Demon Turf,Xbox Series X
76,Xbox Tavern,"Nov  8, 2021",Demon Turf,Xbox Series X
75,XboxAddict,"Nov 22, 2021",Demon Turf,Xbox Series X
70,Screen Rant,"Nov  3, 2021",Demon Turf,Xbox Series X
70,Pure Xbox,"Nov  3, 2021",Demon Turf,Xbox Series X
70,Movies Games and Tech,"Jan 29, 2022",Demoniaca: Everlasting Night,Xbox Series X
50,TheXboxHub,"Jan 26, 2022",Demoniaca: Everlasting Night,Xbox Series X
90,TheXboxHub,"Feb  8, 2023",Despot's Game: Dystopian Army Builder,Xbox Series X
80,Movies Games and Tech,"Oct 11, 2022",Despot's Game: Dystopian Army Builder,Xbox Series X
80,Critical Hit,"Nov 24, 2020",Destiny 2: Beyond Light,Xbox Series X
75,CD-Action,"Jun  9, 2021",Destiny 2: Beyond Light,Xbox Series X
75,Jeuxvideo.com,"Dec 17, 2020",Destiny 2: Beyond Light,Xbox Series X
70,Eurogamer Italy,"Nov 26, 2020",Destiny 2: Beyond Light,Xbox Series X
70,IGN,"Nov 24, 2020",Destiny 2: Beyond Light,Xbox Series X
65,Power Unlimited,"Nov 29, 2020",Destiny 2: Beyond Light,Xbox Series X
65,Destructoid,"Nov 11, 2020",Destiny 2: Beyond Light,Xbox Series X
90,CD-Action,"Apr 11, 2022",Destiny 2: The Witch Queen,Xbox Series X
90,Eurogamer Italy,"Mar 28, 2022",Destiny 2: The Witch Queen,Xbox Series X
90,Generación Xbox,"Mar 20, 2022",Destiny 2: The Witch Queen,Xbox Series X
90,Windows Central,"Mar  9, 2022",Destiny 2: The Witch Queen,Xbox Series X
90,Gamer Escape,"Mar  2, 2022",Destiny 2: The Witch Queen,Xbox Series X
81,SomosXbox,"Mar  6, 2022",Destiny 2: The Witch Queen,Xbox Series X
80,TheXboxHub,"Mar 21, 2022",Destiny 2: The Witch Queen,Xbox Series X
80,GamingBolt,"Mar 10, 2022",Destiny 2: The Witch Queen,Xbox Series X
80,IGN,"Mar  9, 2022",Destiny 2: The Witch Queen,Xbox Series X
90,Xbox Tavern,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
85,Movies Games and Tech,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
78,Everyeye.it,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
75,Generación Xbox,"Sep  6, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
75,SomosXbox,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
75,Jeuxvideo.com,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
75,ZTGD,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
70,GamingTrend,"Sep 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
70,TheXboxHub,"Sep 20, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
70,IGN Italia,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
70,Eurogamer Italy,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
69,XboxEra,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
65,Xbox Achievements,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
60,But Why Tho?,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
60,Pure Xbox,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
60,Cultured Vultures,"Aug 26, 2022",Destroy All Humans! 2 - Reprobed,Xbox Series X
70,TheXboxHub,"May  9, 2022",Devastator,Xbox Series X
90,Everyeye.it,"Nov 30, 2020",Devil May Cry 5: Special Edition,Xbox Series X
90,TheXboxHub,"Nov 28, 2020",Devil May Cry 5: Special Edition,Xbox Series X
90,GameOver.gr,"Nov 27, 2020",Devil May Cry 5: Special Edition,Xbox Series X
90,Noisy Pixel,"Nov 16, 2020",Devil May Cry 5: Special Edition,Xbox Series X
90,DualShockers,"Nov 12, 2020",Devil May Cry 5: Special Edition,Xbox Series X
90,TheSixthAxis,"Nov  9, 2020",Devil May Cry 5: Special Edition,Xbox Series X
83,Generación Xbox,"Nov 27, 2020",Devil May Cry 5: Special Edition,Xbox Series X
80,ZTGD,"Dec  9, 2020",Devil May Cry 5: Special Edition,Xbox Series X
80,XGN,"Nov 26, 2020",Devil May Cry 5: Special Edition,Xbox Series X
80,4Players.de,"Nov 23, 2020",Devil May Cry 5: Special Edition,Xbox Series X
70,CGMagazine,"Nov 19, 2020",Devil May Cry 5: Special Edition,Xbox Series X
90,ZTGD,"Oct 13, 2021",Diablo II: Resurrected,Xbox Series X
88,MondoXbox,"Oct  4, 2021",Diablo II: Resurrected,Xbox Series X
87,Generación Xbox,"Oct  5, 2021",Diablo II: Resurrected,Xbox Series X
81,SpazioGames,"Sep 28, 2021",Diablo II: Resurrected,Xbox Series X
80,TheXboxHub,"Oct 11, 2021",Diablo II: Resurrected,Xbox Series X
80,We Got This Covered,"Oct  6, 2021",Diablo II: Resurrected,Xbox Series X
80,GamingBolt,"Sep 29, 2021",Diablo II: Resurrected,Xbox Series X
80,God is a Geek,"Sep 23, 2021",Diablo II: Resurrected,Xbox Series X
75,XGN,"Nov  8, 2021",Diablo II: Resurrected,Xbox Series X
60,M3,"Oct  4, 2021",Diablo II: Resurrected,Xbox Series X
80,TheXboxHub,"Dec 21, 2021",Dicey Dungeons,Xbox Series X
92,Xbox Achievements,"Nov 10, 2020",DIRT 5,Xbox Series X
90,GameGrin,"Nov 13, 2020",DIRT 5,Xbox Series X
88,Power Unlimited,"Nov 11, 2020",DIRT 5,Xbox Series X
88,Atomix,"Nov 10, 2020",DIRT 5,Xbox Series X
88,MondoXbox,"Nov  8, 2020",DIRT 5,Xbox Series X
86,Impulsegamer,"Nov 12, 2020",DIRT 5,Xbox Series X
85,Game Informer,"Nov 18, 2020",DIRT 5,Xbox Series X
81,XboxAddict,"Nov 20, 2020",DIRT 5,Xbox Series X
80,Cubed3,"Dec 11, 2020",DIRT 5,Xbox Series X
80,IGN,"Nov 19, 2020",DIRT 5,Xbox Series X
80,Trusted Reviews,"Nov  9, 2020",DIRT 5,Xbox Series X
80,Destructoid,"Nov  9, 2020",DIRT 5,Xbox Series X
80,Meristation,"Nov  9, 2020",DIRT 5,Xbox Series X
75,Post Arcade (National Post),"Nov 24, 2020",DIRT 5,Xbox Series X
73,4Players.de,"Nov 10, 2020",DIRT 5,Xbox Series X
70,CD-Action,"Jun  9, 2021",DIRT 5,Xbox Series X
70,Vgames,"Nov 17, 2020",DIRT 5,Xbox Series X
70,TheXboxHub,"Mar 30, 2022",Disciples: Liberation,Xbox Series X
70,Eurogamer Italy,"Nov  3, 2021",Disciples: Liberation,Xbox Series X
100,TheXboxHub,"Oct 11, 2021",Disco Elysium: The Final Cut,Xbox Series X
90,MondoXbox,"Oct 25, 2021",Disco Elysium: The Final Cut,Xbox Series X
90,SomosXbox,"Oct 11, 2021",Disco Elysium: The Final Cut,Xbox Series X
86,Xbox Tavern,"Oct 18, 2021",Disco Elysium: The Final Cut,Xbox Series X
70,TheXboxHub,"May 23, 2022",Divination: Console Edition,Xbox Series X
81,SomosXbox,"Dec 24, 2022",Divine Knockout,Xbox Series X
80,Video Chums,"Jan 26, 2023",Divine Knockout,Xbox Series X
70,XboxAddict,"Jan 23, 2023",Divine Knockout,Xbox Series X
70,ZTGD,"Jan 12, 2023",Divine Knockout,Xbox Series X
70,TheXboxHub,"Jan  9, 2023",Divine Knockout,Xbox Series X
70,TheXboxHub,"Aug  2, 2022",DJMax Respect V,Xbox Series X
60,TheXboxHub,"Jan  3, 2023",Dobo's Heroes,Xbox Series X
90,Game Informer,"Aug 20, 2021",Dodgeball Academia,Xbox Series X
80,GamingTrend,"Aug 28, 2021",Dodgeball Academia,Xbox Series X
70,TheXboxHub,"Oct  2, 2021",Dojoran,Xbox Series X
64,Xbox Tavern,"Sep 30, 2021",Dojoran,Xbox Series X
100,Xbox Tavern,"Jun 30, 2021",Doki Doki Literature Club Plus!,Xbox Series X
90,Generación Xbox,"Jul 27, 2021",Doki Doki Literature Club Plus!,Xbox Series X
90,SomosXbox,"Jul 25, 2021",Doki Doki Literature Club Plus!,Xbox Series X
85,XboxAddict,"Jun 30, 2021",Doki Doki Literature Club Plus!,Xbox Series X
80,Vandal,"Jul 13, 2021",Doki Doki Literature Club Plus!,Xbox Series X
75,CGMagazine,"May 19, 2022",DOLMEN,Xbox Series X
70,GamingTrend,"Aug 12, 2022",DOLMEN,Xbox Series X
69,Generación Xbox,"May 19, 2022",DOLMEN,Xbox Series X
60,Jeuxvideo.com,"Jun  9, 2022",DOLMEN,Xbox Series X
55,GameCritics,"Jul 12, 2022",DOLMEN,Xbox Series X
55,ZTGD,"Jun  8, 2022",DOLMEN,Xbox Series X
53,Xbox Tavern,"Jun 27, 2022",DOLMEN,Xbox Series X
50,XboxAddict,"May 31, 2022",DOLMEN,Xbox Series X
50,TheXboxHub,"May 25, 2022",DOLMEN,Xbox Series X
50,Everyeye.it,"May 22, 2022",DOLMEN,Xbox Series X
40,XboxEra,"May 26, 2022",DOLMEN,Xbox Series X
70,TheXboxHub,"Oct  1, 2021",Don't Touch this Button!,Xbox Series X
50,Xbox Tavern,"Oct  4, 2021",Don't Touch this Button!,Xbox Series X
53,Xbox Tavern,"Jun 24, 2021",Donuts'n'Justice,Xbox Series X
50,TheXboxHub,"Jan 31, 2022",Dracula's Legacy Remastered,Xbox Series X
60,SomosXbox,"Oct 30, 2022",Dragon Ball: The Breakers,Xbox Series X
60,Windows Central,"Oct 28, 2022",Dragon Ball: The Breakers,Xbox Series X
60,Generación Xbox,"Oct 25, 2022",Dragon Ball: The Breakers,Xbox Series X
55,SpazioGames,"Oct 26, 2022",Dragon Ball: The Breakers,Xbox Series X
50,MondoXbox,"Nov  6, 2022",Dragon Ball: The Breakers,Xbox Series X
50,TheXboxHub,"Oct 31, 2022",Dragon Ball: The Breakers,Xbox Series X
40,SECTOR.sk,"Nov 23, 2022",Dragon Ball: The Breakers,Xbox Series X
76,Video Chums,"Oct 10, 2022",Dragon Prana,Xbox Series X
70,TheXboxHub,"Oct 21, 2022",Dragon Prana,Xbox Series X
60,TheXboxHub,"Aug  9, 2022",DreadOut 2,Xbox Series X
50,Movies Games and Tech,"Aug 22, 2022",DreadOut 2,Xbox Series X
35,SomosXbox,"Aug  7, 2022",DreadOut 2,Xbox Series X
71,Xbox Tavern,"Mar 22, 2021",Dreaming Sarah,Xbox Series X
70,TheXboxHub,"Mar 18, 2021",Dreaming Sarah,Xbox Series X
90,TheXboxHub,"Feb 22, 2022",Dreamscaper,Xbox Series X
87,Generación Xbox,"Feb 24, 2022",Dreamscaper,Xbox Series X
80,Movies Games and Tech,"Oct 11, 2022",DreamWorks Dragons: Legends of the Nine Realms,Xbox Series X
70,TheXboxHub,"Oct  3, 2022",DreamWorks Dragons: Legends of the Nine Realms,Xbox Series X
60,TheXboxHub,"Dec  6, 2021",Drizzlepath: Deja Vu,Xbox Series X
40,Xbox Tavern,"Jun 27, 2022",Drunken Fist 2: Zombie Hangover,Xbox Series X
30,TheXboxHub,"Jun 27, 2022",Drunken Fist 2: Zombie Hangover,Xbox Series X
65,XboxAddict,"Apr 16, 2021",Dungeon Defenders: Awakened,Xbox Series X
60,TheXboxHub,"Aug  8, 2022",Dungeon Slime Collection,Xbox Series X
90,TrueAchievements,"Jun 21, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
83,Player 2,"Jun 21, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
72,XboxAddict,"Jul  6, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
70,ZTGD,"Jul  1, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
70,TheXboxHub,"Jul  1, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
70,Pure Xbox,"Jun 21, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
68,COGconnected,"Jun 28, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
63,Generación Xbox,"Jul  6, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
60,XGN,"Jul 29, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
60,Game Informer,"Jul  5, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
60,Gamer.no,"Jun 28, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
60,But Why Tho?,"Jun 21, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
55,Jeuxvideo.com,"Jul  1, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
55,Xbox Achievements,"Jun 21, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
40,MMORPG.com,"Jun 25, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
40,IGN,"Jun 21, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
30,AusGamers,"Jun 23, 2021",Dungeons & Dragons: Dark Alliance,Xbox Series X
69,Xbox Tavern,"Oct 11, 2021",Dustwind: The Last Resort,Xbox Series X
60,TheXboxHub,"Oct 12, 2021",Dustwind: The Last Resort,Xbox Series X
45,Merlin'in Kazanı (Turkey),"Oct  2, 2021",Dustwind: The Last Resort,Xbox Series X
98,Xbox Tavern,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
95,Game Informer,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
91,Player 2,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
90,GameSpew,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
90,Slant Magazine,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
90,Hey Poor Player,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
88,Generación Xbox,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
86,Xbox Achievements,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
86,GAMES.CH,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
85,LevelUp,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
85,Jeuxvideo.com,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
82,XboxAddict,"Mar  4, 2022",Dying Light 2 Stay Human,Xbox Series X
80,GameOver.gr,"Mar  4, 2022",Dying Light 2 Stay Human,Xbox Series X
80,Gamers' Temple,"Mar  1, 2022",Dying Light 2 Stay Human,Xbox Series X
80,Movies Games and Tech,"Feb 10, 2022",Dying Light 2 Stay Human,Xbox Series X
80,Washington Post,"Feb  4, 2022",Dying Light 2 Stay Human,Xbox Series X
80,AusGamers,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
80,TrueAchievements,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
80,Windows Central,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
80,Eurogamer Italy,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
80,TheXboxHub,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
80,GameSkinny,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
78,MondoXbox,"Feb 22, 2022",Dying Light 2 Stay Human,Xbox Series X
75,IGN Brasil,"Apr  7, 2022",Dying Light 2 Stay Human,Xbox Series X
75,GameCritics,"Feb  3, 2022",Dying Light 2 Stay Human,Xbox Series X
70,IGN Portugal,"Feb 11, 2022",Dying Light 2 Stay Human,Xbox Series X
70,Vandal,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
70,MMORPG.com,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
70,Gfinity,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
70,IGN,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
70,Screen Rant,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
66,SomosXbox,"Feb 16, 2022",Dying Light 2 Stay Human,Xbox Series X
65,ZTGD,"Feb 15, 2022",Dying Light 2 Stay Human,Xbox Series X
60,New York Daily News,"Mar 15, 2022",Dying Light 2 Stay Human,Xbox Series X
60,GameSpot,"Feb  7, 2022",Dying Light 2 Stay Human,Xbox Series X
60,Stevivor,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
60,EGM,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
50,Game Rant,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
50,Pure Xbox,"Feb  2, 2022",Dying Light 2 Stay Human,Xbox Series X
78,Multiplayer.it,"Nov 18, 2022",Dying Light 2 Stay Human: Bloody Ties,Xbox Series X
60,CGMagazine,"Nov 20, 2022",Dying Light 2 Stay Human: Bloody Ties,Xbox Series X
85,Movies Games and Tech,"Feb 18, 2022",Dynasty Warriors 9 Empires,Xbox Series X
74,GAMES.CH,"Feb 21, 2022",Dynasty Warriors 9 Empires,Xbox Series X
71,Generación Xbox,"Mar 20, 2022",Dynasty Warriors 9 Empires,Xbox Series X
60,Xbox Tavern,"Mar  7, 2022",Dynasty Warriors 9 Empires,Xbox Series X
55,Everyeye.it,"Feb 16, 2022",Dynasty Warriors 9 Empires,Xbox Series X
50,TheXboxHub,"Feb 28, 2022",Dynasty Warriors 9 Empires,Xbox Series X
50,Gamer.no,"Feb 22, 2022",Dynasty Warriors 9 Empires,Xbox Series X
85,Movies Games and Tech,"Jan 29, 2022",Dysmantle,Xbox Series X
79,GAMES.CH,"Jan 19, 2022",Dysmantle,Xbox Series X
75,GameGrin,"Jan 26, 2022",Dysmantle,Xbox Series X
90,But Why Tho?,"Oct 20, 2021",Echo Generation,Xbox Series X
83,Generación Xbox,"Nov  7, 2021",Echo Generation,Xbox Series X
80,TheXboxHub,"Oct 21, 2021",Echo Generation,Xbox Series X
80,Windows Central,"Oct 20, 2021",Echo Generation,Xbox Series X
80,Pure Xbox,"Oct 20, 2021",Echo Generation,Xbox Series X
78,AusGamers,"Oct 21, 2021",Echo Generation,Xbox Series X
71,Xbox Tavern,"Nov  1, 2021",Echo Generation,Xbox Series X
70,TrueAchievements,"Oct 20, 2021",Echo Generation,Xbox Series X
70,Hardcore Gamer,"Oct 20, 2021",Echo Generation,Xbox Series X
70,Noisy Pixel,"Oct 20, 2021",Echo Generation,Xbox Series X
67,Gaming Age,"Sep  9, 2022",Echo Generation,Xbox Series X
65,Gaming Nexus,"Oct 25, 2021",Echo Generation,Xbox Series X
60,Finger Guns,"Oct 24, 2021",Echo Generation,Xbox Series X
90,TheXboxHub,"Feb 10, 2022",Edge Of Eternity,Xbox Series X
75,MondoXbox,"Feb 10, 2022",Edge Of Eternity,Xbox Series X
60,Multiplayer.it,"Apr 15, 2022",eFootball 2022,Xbox Series X
20,TheXboxHub,"Jun 20, 2022",eFootball 2022,Xbox Series X
50,TheXboxHub,"Sep  6, 2022",eFootball 2023,Xbox Series X
80,Movies Games and Tech,"Jun 29, 2022",Eiyuden Chronicle: Rising,Xbox Series X
70,GameOver.gr,"Jun 25, 2022",Eiyuden Chronicle: Rising,Xbox Series X
70,Windows Central,"May 12, 2022",Eiyuden Chronicle: Rising,Xbox Series X
65,CGMagazine,"May 10, 2022",Eiyuden Chronicle: Rising,Xbox Series X
55,XboxEra,"May 26, 2022",Eiyuden Chronicle: Rising,Xbox Series X
50,Pure Xbox,"May  9, 2022",Eiyuden Chronicle: Rising,Xbox Series X
100,XboxAddict,"Mar 25, 2022",Elden Ring,Xbox Series X
100,Xbox Tavern,"Mar 12, 2022",Elden Ring,Xbox Series X
100,EGM,"Mar 11, 2022",Elden Ring,Xbox Series X
100,Pure Xbox,"Mar  4, 2022",Elden Ring,Xbox Series X
100,TheXboxHub,"Mar  2, 2022",Elden Ring,Xbox Series X
100,GameOver.gr,"Mar  2, 2022",Elden Ring,Xbox Series X
100,Generación Xbox,"Mar  1, 2022",Elden Ring,Xbox Series X
100,Vandal,"Feb 23, 2022",Elden Ring,Xbox Series X
100,TheSixthAxis,"Feb 23, 2022",Elden Ring,Xbox Series X
100,Windows Central,"Feb 23, 2022",Elden Ring,Xbox Series X
95,The Mako Reactor,"Apr  4, 2022",Elden Ring,Xbox Series X
95,CGMagazine,"Feb 23, 2022",Elden Ring,Xbox Series X
92,MondoXbox,"Mar 14, 2022",Elden Ring,Xbox Series X
91,SomosXbox,"Feb 23, 2022",Elden Ring,Xbox Series X
90,TrueAchievements,"Mar 11, 2022",Elden Ring,Xbox Series X
90,IGN Adria,"Mar  2, 2022",Elden Ring,Xbox Series X
90,Xbox Achievements,"Feb 23, 2022",Elden Ring,Xbox Series X
90,Jeuxvideo.com,"Feb 23, 2022",Elden Ring,Xbox Series X
90,Movies Games and Tech,"Feb 23, 2022",Elden Ring,Xbox Series X
90,TheXboxHub,"Aug  9, 2021",Eldest Souls,Xbox Series X
86,XboxAddict,"Aug 31, 2021",Eldest Souls,Xbox Series X
80,IGN,"Aug 24, 2021",Eldest Souls,Xbox Series X
72,COGconnected,"Aug  9, 2021",Eldest Souls,Xbox Series X
70,GameMAG,"Sep 28, 2021",Eldest Souls,Xbox Series X
90,Game Rant,"Mar  1, 2022",ELEX II,Xbox Series X
90,Hey Poor Player,"Feb 28, 2022",ELEX II,Xbox Series X
83,Xbox Tavern,"Mar 16, 2022",ELEX II,Xbox Series X
81,GAMES.CH,"Feb 28, 2022",ELEX II,Xbox Series X
80,GamingTrend,"Feb 28, 2022",ELEX II,Xbox Series X
75,XboxAddict,"Apr  7, 2022",ELEX II,Xbox Series X
75,GameCritics,"Mar  9, 2022",ELEX II,Xbox Series X
75,BaziCenter,"Mar  7, 2022",ELEX II,Xbox Series X
75,MondoXbox,"Mar  2, 2022",ELEX II,Xbox Series X
70,GameOver.gr,"Mar 27, 2022",ELEX II,Xbox Series X
70,RPG Fan,"Mar  3, 2022",ELEX II,Xbox Series X
70,TheXboxHub,"Mar  2, 2022",ELEX II,Xbox Series X
70,IGN Spain,"Feb 28, 2022",ELEX II,Xbox Series X
67,Player 2,"Feb 28, 2022",ELEX II,Xbox Series X
65,SomosXbox,"Mar 22, 2022",ELEX II,Xbox Series X
65,Generación Xbox,"Mar  1, 2022",ELEX II,Xbox Series X
58,Gaming Age,"Apr 25, 2022",ELEX II,Xbox Series X
50,Movies Games and Tech,"Apr  3, 2022",ELEX II,Xbox Series X
50,GameMAG,"Mar  1, 2022",ELEX II,Xbox Series X
40,Post Arcade (National Post),"Apr 22, 2022",ELEX II,Xbox Series X
30,ZTGD,"Mar 23, 2022",ELEX II,Xbox Series X
90,SomosXbox,"Jul 18, 2021",ENDER LILIES: Quietus of the Knights,Xbox Series X
90,Xbox Tavern,"Jul 12, 2021",ENDER LILIES: Quietus of the Knights,Xbox Series X
90,TheXboxHub,"Jul 12, 2021",ENDER LILIES: Quietus of the Knights,Xbox Series X
88,KeenGamer,"Jul  8, 2021",ENDER LILIES: Quietus of the Knights,Xbox Series X
87,COGconnected,"Jul  6, 2021",ENDER LILIES: Quietus of the Knights,Xbox Series X
80,GameOver.gr,"Aug 27, 2021",ENDER LILIES: Quietus of the Knights,Xbox Series X
70,TheXboxHub,"Sep  5, 2021",Endless Fables: Shadow Within,Xbox Series X
80,Movies Games and Tech,"Nov 30, 2022",Endling - Extinction is Forever,Xbox Series X
80,TheXboxHub,"Jun  7, 2022",Endzone: A World Apart - Survivor Edition,Xbox Series X
72,Xbox Tavern,"Sep 14, 2022",Endzone: A World Apart - Survivor Edition,Xbox Series X
72,XboxAddict,"Jun  1, 2022",Endzone: A World Apart - Survivor Edition,Xbox Series X
70,PC Games,"May 19, 2022",Endzone: A World Apart - Survivor Edition,Xbox Series X
57,Generación Xbox,"May 30, 2022",Endzone: A World Apart - Survivor Edition,Xbox Series X
89,COGconnected,"Jul 26, 2022",Escape Academy,Xbox Series X
85,CGMagazine,"Jul 13, 2022",Escape Academy,Xbox Series X
80,Xbox Tavern,"Aug 15, 2022",Escape Academy,Xbox Series X
80,Video Chums,"Jul 15, 2022",Escape Academy,Xbox Series X
80,TheXboxHub,"Jul 15, 2022",Escape Academy,Xbox Series X
80,Screen Rant,"Jul 13, 2022",Escape Academy,Xbox Series X
80,EGM,"Jul 13, 2022",Escape Academy,Xbox Series X
80,Shacknews,"Jul 13, 2022",Escape Academy,Xbox Series X
60,Edge Magazine,"Aug 11, 2022",Escape Academy,Xbox Series X
80,Screen Rant,"Nov  8, 2022",Escape Academy: Escape from Anti-Escape Island,Xbox Series X
80,TheXboxHub,"Nov  8, 2022",Escape Academy: Escape from Anti-Escape Island,Xbox Series X
75,SomosXbox,"Nov 27, 2022",Escape Academy: Escape from Anti-Escape Island,Xbox Series X
75,Video Chums,"Nov 16, 2022",Escape Academy: Escape from Anti-Escape Island,Xbox Series X
90,TheXboxHub,"Nov 22, 2020",Evergate,Xbox Series X
85,Gamers' Temple,"Jun  1, 2022",Evil Dead: The Game,Xbox Series X
85,ZTGD,"May 19, 2022",Evil Dead: The Game,Xbox Series X
83,Generación Xbox,"May 18, 2022",Evil Dead: The Game,Xbox Series X
80,Movies Games and Tech,"Jun  3, 2022",Evil Dead: The Game,Xbox Series X
80,GameMAG,"May 30, 2022",Evil Dead: The Game,Xbox Series X
80,Windows Central,"May 20, 2022",Evil Dead: The Game,Xbox Series X
80,IGN,"May 19, 2022",Evil Dead: The Game,Xbox Series X
80,But Why Tho?,"May 13, 2022",Evil Dead: The Game,Xbox Series X
75,MondoXbox,"May 29, 2022",Evil Dead: The Game,Xbox Series X
75,SECTOR.sk,"May 25, 2022",Evil Dead: The Game,Xbox Series X
75,Jeuxvideo.com,"May 19, 2022",Evil Dead: The Game,Xbox Series X
74,SomosXbox,"May 20, 2022",Evil Dead: The Game,Xbox Series X
71,GAMES.CH,"May 19, 2022",Evil Dead: The Game,Xbox Series X
70,XboxEra,"May 26, 2022",Evil Dead: The Game,Xbox Series X
70,Press Start Australia,"May 20, 2022",Evil Dead: The Game,Xbox Series X
70,GamingBolt,"May 18, 2022",Evil Dead: The Game,Xbox Series X
70,Vandal,"May 17, 2022",Evil Dead: The Game,Xbox Series X
70,Xbox Achievements,"May 17, 2022",Evil Dead: The Game,Xbox Series X
70,Gamepressure,"May 17, 2022",Evil Dead: The Game,Xbox Series X
70,Stevivor,"May 14, 2022",Evil Dead: The Game,Xbox Series X
65,Atomix,"Jun 21, 2022",Evil Dead: The Game,Xbox Series X
60,Slant Magazine,"May 29, 2022",Evil Dead: The Game,Xbox Series X
60,Game Informer,"May 27, 2022",Evil Dead: The Game,Xbox Series X
60,TheXboxHub,"May 27, 2022",Evil Dead: The Game,Xbox Series X
60,God is a Geek,"May 23, 2022",Evil Dead: The Game,Xbox Series X
60,GameSpot,"May 19, 2022",Evil Dead: The Game,Xbox Series X
80,TheXboxHub,"Jan  7, 2022",Evil Genius 2: World Domination,Xbox Series X
80,XboxAddict,"Jan  6, 2022",Evil Genius 2: World Domination,Xbox Series X
80,Metro GameCentral,"Dec  3, 2021",Evil Genius 2: World Domination,Xbox Series X
80,Xbox Achievements,"Nov 29, 2021",Evil Genius 2: World Domination,Xbox Series X
80,Eurogamer Italy,"Nov 29, 2021",Evil Genius 2: World Domination,Xbox Series X
76,GAMES.CH,"Dec 14, 2021",Evil Genius 2: World Domination,Xbox Series X
76,COGconnected,"Nov 29, 2021",Evil Genius 2: World Domination,Xbox Series X
89,Xbox Tavern,"Dec  5, 2022",Evil West,Xbox Series X
80,Movies Games and Tech,"Jan  3, 2023",Evil West,Xbox Series X
80,TheXboxHub,"Nov 30, 2022",Evil West,Xbox Series X
