score,critic,date,title,platform
8,Xbox_Alive,"Jul 25, 2020",#Funtime,Xbox One
7,TheQuietGamer,"Feb 14, 2015",#IDARB,Xbox One
7,TheDXDan,"Feb 25, 2015",#IDARB,Xbox One
8,SuperJH,"Mar  3, 2015",#IDARB,Xbox One
8,Bronz,"Feb 18, 2015",#IDARB,Xbox One
4,Bjolley35,"Feb 18, 2015",#IDARB,Xbox One
10,turdusmcflurdus,"Feb  1, 2015",#IDARB,Xbox One
10,chriz9656,"Feb 13, 2015",#IDARB,Xbox One
9,DannyMcGurk,"Feb 13, 2015",#IDARB,Xbox One
8,TheRealParzival,"Apr 13, 2015",#IDARB,Xbox One
10,Fabrizzio1000,"Feb  4, 2015",#IDARB,Xbox One
8,Nixist,"Mar  6, 2015",#IDARB,Xbox One
9,dericiouswon,"Feb 10, 2015",#IDARB,Xbox One
9,WASTELAND_RAVEN,"Feb 10, 2015",#IDARB,Xbox One
8,Firedthaboss,"Feb  9, 2015",#IDARB,Xbox One
8,Ripper89,"Mar 13, 2015",#IDARB,Xbox One
10,Stigma42,"Feb  3, 2015",#IDARB,Xbox One
9,rawbyrtt,"Mar 25, 2015",#IDARB,Xbox One
8,brad2534,"Jan 31, 2015",#IDARB,Xbox One
7,XxAcidFaZexX,"Apr 21, 2015",#IDARB,Xbox One
8,PrimitveHD,"Mar 21, 2015",#IDARB,Xbox One
6,kvnd,"May 25, 2020",#IDARB,Xbox One
8,SurestRoxas,"Jun  4, 2018",#IDARB,Xbox One
4,Peptide,"Aug 11, 2016",#KILLALLZOMBIES,Xbox One
5,Tavan,"Nov 27, 2019",#KILLALLZOMBIES,Xbox One
6,Xbox_Alive,"Aug  1, 2018",#WarGames,Xbox One
2,Jellyfish-Games,"Aug 12, 2015",1001 Spikes,Xbox One
1,kish1975,"Aug 16, 2014",1001 Spikes,Xbox One
4,DinoBeam,"Oct 21, 2020",1001 Spikes,Xbox One
7,GBHBL,"Apr 27, 2016",101 Ways to Die,Xbox One
6,GamesXtreme,"Aug 31, 2016",101 Ways to Die,Xbox One
9,Xbox_Alive,"Nov 16, 2018",11-11: Memories Retold,Xbox One
9,Daron,"Nov 11, 2018",11-11: Memories Retold,Xbox One
9,h43lio,"Jan 28, 2023",11-11: Memories Retold,Xbox One
6,Xbox_Alive,"Aug  4, 2020",112th Seed,Xbox One
10,Fuge,"Sep  1, 2016",140,Xbox One
10,Oorgetuige,"Oct 31, 2019",140,Xbox One
7,Xbox_Alive,"Jul  4, 2020",1971 Project Helios,Xbox One
0,jro3001,"Jun 18, 2020",1971 Project Helios,Xbox One
8,Xbox_Alive,"Aug  3, 2018",1979 Revolution: Black Friday,Xbox One
6,CenkAlp,"Sep 21, 2019",1979 Revolution: Black Friday,Xbox One
7,SenorKoquonfaes,"Nov 15, 2021",1979 Revolution: Black Friday,Xbox One
10,20Double_D05,"Oct 25, 2021",2 Game Bundle: Tony Stewart's All-American Racing + Tony Stewart's Sprint Car Racing,Xbox One
8,Xbox_Alive,"Jan 18, 2018",2064: Read Only Memories,Xbox One
8,Xbox_Alive,"Jul 11, 2018",20XX,Xbox One
5,SuperkenGaming,"Mar 10, 2017",2Dark,Xbox One
5,Xbox_Alive,"Jun 13, 2019",2URVIVE,Xbox One
7,Xbox_Alive,"Feb  7, 2019",39 Days to Mars,Xbox One
9,TurnOffTheTV,"Dec 22, 2019",3on3 Freestyle,Xbox One
7,Xbox_Alive,"Nov 22, 2020",50 Years,Xbox One
7,Xbox_Alive,"Mar  6, 2020",60 Seconds!,Xbox One
9,ITZZZPERRY,"Dec 24, 2015",6180 the Moon,Xbox One
5,GreenMachineG,"Jan  1, 2016",6180 the Moon,Xbox One
7,zNeverSleeping,"Oct 30, 2020",6180 the Moon,Xbox One
6,Tavan,"Nov 27, 2019",6180 the Moon,Xbox One
6,mongoman,"Sep  4, 2016",7 Days to Die,Xbox One
8,NuffMuffin,"Jun 29, 2016",7 Days to Die,Xbox One
0,True_Reclaimer,"Jul 13, 2016",7 Days to Die,Xbox One
10,KidSalami,"Jun 29, 2016",7 Days to Die,Xbox One
4,ItsBlueRockTHIN,"Jul 26, 2016",7 Days to Die,Xbox One
10,Bailan1111,"Jul 12, 2016",7 Days to Die,Xbox One
10,MachineGunniner,"Aug 31, 2016",7 Days to Die,Xbox One
7,stefangl,"Jul 21, 2016",7 Days to Die,Xbox One
3,StealthMonkee55,"Jul  8, 2016",7 Days to Die,Xbox One
4,splitpolygon,"Jul 15, 2016",7 Days to Die,Xbox One
2,hopposai78,"Jul 22, 2016",7 Days to Die,Xbox One
9,gazz50,"Jul  5, 2016",7 Days to Die,Xbox One
0,Jebus48,"Jul 21, 2016",7 Days to Die,Xbox One
0,Steelcore1085,"Jul 22, 2016",7 Days to Die,Xbox One
0,D4u2s0t,"Jul 27, 2016",7 Days to Die,Xbox One
6,SuperkenGaming,"Jun 30, 2016",7 Days to Die,Xbox One
7,SaiyanSpiderman,"Jun 29, 2016",7 Days to Die,Xbox One
0,YourMimscar,"Jul 23, 2016",7 Days to Die,Xbox One
10,Fierysaint,"Jul 12, 2016",7 Days to Die,Xbox One
8,Hulsee47,"Aug  9, 2016",7 Days to Die,Xbox One
8,Kilroy5150,"Jul 24, 2016",7 Days to Die,Xbox One
0,Mongoswede,"Feb 20, 2017",7 Days to Die,Xbox One
2,Maniac1952,"Apr 13, 2018",7 Days to Die,Xbox One
2,LocoSuppressor,"Apr 24, 2018",7 Days to Die,Xbox One
0,PremiumR98,"May 24, 2020",7 Days to Die,Xbox One
8,PressStartGamin,"Jan 14, 2017",7 Days to Die,Xbox One
9,AlucardTyrant,"Jun 27, 2017",7 Days to Die,Xbox One
10,meerdog42,"Aug 17, 2017",7 Days to Die,Xbox One
0,DirtDog13,"Aug 24, 2022",7 Days to Die,Xbox One
10,elmogrita,"Apr 10, 2018",7 Days to Die,Xbox One
6,UltraDude,"May 23, 2018",7 Days to Die,Xbox One
5,SurestRoxas,"Jun  4, 2018",7 Days to Die,Xbox One
2,Markini,"Apr 28, 2022",7 Days to Die,Xbox One
9,Gryphon724,"Dec 18, 2018",7 Days to Die,Xbox One
10,Hppyslyrbnny,"Oct 13, 2019",7 Days to Die,Xbox One
0,DiegoLeone87,"Dec 15, 2019",7 Days to Die,Xbox One
2,Stan_Osbourne,"Jul  7, 2022",7 Days to Die,Xbox One
6,aarone2,"Aug 18, 2020",7 Days to Die,Xbox One
10,Cypher42,"Mar 16, 2021",7 Days to Die,Xbox One
7,Boreddummy,"Apr 26, 2022",7 Days to Die,Xbox One
0,Valkai,"Jul 29, 2022",7 Days to Die,Xbox One
5,PorchBandit,"Dec 28, 2022",7 Days to Die,Xbox One
7,Xbox_Alive,"Feb  5, 2020",7th Sector,Xbox One
8,Xbox_Alive,"Aug  5, 2018",8 to Glory: The Official Game of the PBR,Xbox One
10,EthanPlays,"Jul 31, 2018",8 to Glory: The Official Game of the PBR,Xbox One
10,TheMandalorian,"Aug  1, 2018",8 to Glory: The Official Game of the PBR,Xbox One
2,ZeroJehuty,"Aug  4, 2018",8 to Glory: The Official Game of the PBR,Xbox One
10,Modera,"Jul 31, 2018",8 to Glory: The Official Game of the PBR,Xbox One
9,HarryDallas,"Aug 16, 2018",8 to Glory: The Official Game of the PBR,Xbox One
6,Tavan,"Nov 29, 2019",8 to Glory: The Official Game of the PBR,Xbox One
10,CripplerChris,"Sep 26, 2020",8 to Glory: The Official Game of the PBR,Xbox One
8,Xbox_Alive,"Jan  2, 2018",8-Bit Adventure Anthology: Volume 1,Xbox One
8,Xbox_Alive,"Sep 24, 2018",8-Bit Armies,Xbox One
10,CoachGamer,"May 10, 2017",88 Heroes,Xbox One
2,SenorKoquonfaes,"Mar 13, 2022",890B,Xbox One
8,Xbox_Alive,"Oct 26, 2020",9 Monkeys of Shaolin,Xbox One
7,Xbox_Alive,"Jan  2, 2018",911 Operator,Xbox One
8,Xbox_Alive,"Jan  2, 2018",99Vidas,Xbox One
2,Yulicat,"Oct 15, 2020",9th Dawn III: Shadow of Erthil,Xbox One
6,Xbox_Alive,"Sep 14, 2021",A Day Without Me,Xbox One
7,Xbox_Alive,"May 25, 2020",A Fold Apart,Xbox One
9,Gamelovers,"May 21, 2020",A Fold Apart,Xbox One
6,Xbox_Alive,"Oct  6, 2021",A Gummy's Life,Xbox One
9,Xbox_Alive,"Jan  3, 2018",A Hat in Time,Xbox One
10,ChibiDaFox,"Dec 13, 2017",A Hat in Time,Xbox One
9,munir,"Jan  3, 2018",A Hat in Time,Xbox One
8,JohnGrey,"Dec 19, 2017",A Hat in Time,Xbox One
10,LilCleo,"Dec 28, 2017",A Hat in Time,Xbox One
9,curzon_dax,"May 16, 2019",A Hat in Time,Xbox One
9,DanMaximo,"Mar  9, 2018",A Hat in Time,Xbox One
6,jeffbizloc,"Nov 16, 2018",A Hat in Time,Xbox One
7,Genericname363,"Jun  2, 2019",A Hat in Time,Xbox One
9,ManyakVRC,"Jul 13, 2020",A Hat in Time,Xbox One
9,Reeeb,"Aug  3, 2020",A Hat in Time,Xbox One
9,monkeyjumbo,"Oct  6, 2021",A Hat in Time,Xbox One
10,Mister04,"Nov 17, 2021",A Hat in Time,Xbox One
3,Xbox_Alive,"Sep 14, 2020",A HERO AND A GARDEN,Xbox One
7,SuperkenGaming,"Sep 30, 2021",A Juggler's Tale,Xbox One
8,SurestRoxas,"Jun  4, 2018",A King's Tale: Final Fantasy XV,Xbox One
6,RTCWFAN,"Mar  1, 2022",A King's Tale: Final Fantasy XV,Xbox One
7,Wolf855,"Jan 12, 2022",A King's Tale: Final Fantasy XV,Xbox One
10,LastResource,"Jan 14, 2023",A King's Tale: Final Fantasy XV,Xbox One
8,Xbox_Alive,"Oct 11, 2019",A Knight's Quest,Xbox One
10,GamerGuysNGals,"Oct 12, 2019",A Knight's Quest,Xbox One
4,Stan_Osbourne,"May  7, 2020",A Knight's Quest,Xbox One
8,GamergodsFail,"Mar 27, 2022",A Memoir Blue,Xbox One
10,AlexSantoss,"Jan 29, 2023",A Memoir Blue,Xbox One
8,Xbox_Alive,"May 14, 2019",A Plague Tale: Innocence,Xbox One
10,ArminLv,"Jan 28, 2020",A Plague Tale: Innocence,Xbox One
10,f4hrenheit,"Feb 15, 2020",A Plague Tale: Innocence,Xbox One
8,B-Bog,"Dec 14, 2021",A Plague Tale: Innocence,Xbox One
10,AUMDragon,"Feb 25, 2020",A Plague Tale: Innocence,Xbox One
10,k_san999,"Aug 23, 2021",A Plague Tale: Innocence,Xbox One
10,Maximbesliu,"May 29, 2021",A Plague Tale: Innocence,Xbox One
9,Rockinsoul,"Jan 31, 2020",A Plague Tale: Innocence,Xbox One
10,Conradwarnes,"Mar 31, 2020",A Plague Tale: Innocence,Xbox One
8,Richyrik,"Apr 13, 2020",A Plague Tale: Innocence,Xbox One
10,ManuCDGanja,"Apr 21, 2020",A Plague Tale: Innocence,Xbox One
9,Wallabyroad,"Nov 16, 2020",A Plague Tale: Innocence,Xbox One
9,Nemo88,"Dec  7, 2020",A Plague Tale: Innocence,Xbox One
10,AlekseyMarine,"Jan 31, 2021",A Plague Tale: Innocence,Xbox One
10,ExpertOperator,"Apr  2, 2021",A Plague Tale: Innocence,Xbox One
9,Syedzubi,"Aug 11, 2021",A Plague Tale: Innocence,Xbox One
10,Excelsion,"May 14, 2019",A Plague Tale: Innocence,Xbox One
9,SahilKChandio,"May 14, 2019",A Plague Tale: Innocence,Xbox One
10,Omar-Ali999,"May 28, 2019",A Plague Tale: Innocence,Xbox One
10,Taljan123,"Aug 18, 2019",A Plague Tale: Innocence,Xbox One
10,CaduBR80,"Nov 19, 2019",A Plague Tale: Innocence,Xbox One
10,Chuyox10,"Oct 18, 2019",A Plague Tale: Innocence,Xbox One
10,Juray,"Dec  7, 2019",A Plague Tale: Innocence,Xbox One
7,Mezzer,"Jun  5, 2019",A Plague Tale: Innocence,Xbox One
10,Bpmmaniac,"May 16, 2019",A Plague Tale: Innocence,Xbox One
10,Allthat,"May 18, 2019",A Plague Tale: Innocence,Xbox One
7,SuperkenGaming,"May 18, 2019",A Plague Tale: Innocence,Xbox One
6,fbnaulin,"Jun  7, 2020",A Plague Tale: Innocence,Xbox One
10,Stopdumbingdown,"Feb  1, 2020",A Plague Tale: Innocence,Xbox One
10,daniel1492,"May 18, 2019",A Plague Tale: Innocence,Xbox One
7,horrorpunx610,"May 15, 2019",A Plague Tale: Innocence,Xbox One
10,miikearthur,"May 15, 2019",A Plague Tale: Innocence,Xbox One
10,Ggo,"May 17, 2019",A Plague Tale: Innocence,Xbox One
4,Broyax,"Jul 14, 2019",A Plague Tale: Innocence,Xbox One
4,Odmius,"Jul 23, 2020",A Plague Tale: Innocence,Xbox One
5,Joellemm,"Jul 19, 2019",A Plague Tale: Innocence,Xbox One
3,StubbornStanley,"May 18, 2020",A Plague Tale: Innocence,Xbox One
0,basedonprice,"Jan  2, 2020",A Plague Tale: Innocence,Xbox One
4,Nobilis1984,"Jan 25, 2020",A Plague Tale: Innocence,Xbox One
4,guiletheguiles,"Apr 18, 2020",A Plague Tale: Innocence,Xbox One
9,Thantris,"May 16, 2019",A Plague Tale: Innocence,Xbox One
6,BradMorgan,"Apr 18, 2020",A Plague Tale: Innocence,Xbox One
3,Blancobuffalo,"Feb  2, 2020",A Plague Tale: Innocence,Xbox One
3,H34VESH,"Sep 13, 2020",A Plague Tale: Innocence,Xbox One
7,Mindkiller7522,"May 19, 2021",A Plague Tale: Innocence,Xbox One
0,Felipe2022,"Jul 11, 2022",A Plague Tale: Innocence,Xbox One
10,porkprism,"Oct 17, 2022",A Plague Tale: Innocence,Xbox One
9,token75,"Apr 19, 2020",A Plague Tale: Innocence,Xbox One
1,SammyHauguth,"Nov  4, 2022",A Plague Tale: Innocence,Xbox One
10,UnrealEnvy,"Jan  1, 2021",A Plague Tale: Innocence,Xbox One
10,Kaprawiec,"Mar  3, 2021",A Plague Tale: Innocence,Xbox One
8,daragard,"Mar 20, 2020",A Plague Tale: Innocence,Xbox One
8,duckhost,"Mar  8, 2020",A Plague Tale: Innocence,Xbox One
8,gandolfo1984,"Nov 10, 2022",A Plague Tale: Innocence,Xbox One
9,AbueLaKoO,"Jun 25, 2020",A Plague Tale: Innocence,Xbox One
8,SouthernPoint,"Sep  8, 2020",A Plague Tale: Innocence,Xbox One
9,LogTech,"Feb 10, 2021",A Plague Tale: Innocence,Xbox One
9,MauryEdson,"Feb 26, 2020",A Plague Tale: Innocence,Xbox One
9,DTester26,"Sep 19, 2020",A Plague Tale: Innocence,Xbox One
8,enriverd,"Mar  5, 2020",A Plague Tale: Innocence,Xbox One
10,Chyno,"Jan 24, 2020",A Plague Tale: Innocence,Xbox One
9,Nerevarinho,"Jan 30, 2021",A Plague Tale: Innocence,Xbox One
10,Flashyboy89,"Apr 21, 2020",A Plague Tale: Innocence,Xbox One
8,LordTiger,"Mar 22, 2020",A Plague Tale: Innocence,Xbox One
8,garethvine22,"Apr 26, 2020",A Plague Tale: Innocence,Xbox One
10,Icoz,"Jul 13, 2020",A Plague Tale: Innocence,Xbox One
10,SenorKoquonfaes,"May 16, 2020",A Plague Tale: Innocence,Xbox One
10,Joaotmdj,"Jul  9, 2021",A Plague Tale: Innocence,Xbox One
8,Filmanwalt,"Feb 23, 2020",A Plague Tale: Innocence,Xbox One
9,GamerGoob100,"Jul 27, 2020",A Plague Tale: Innocence,Xbox One
9,kaiser998,"Feb  9, 2020",A Plague Tale: Innocence,Xbox One
8,marv129,"Feb  6, 2020",A Plague Tale: Innocence,Xbox One
7,Adamsfamily,"Jul 31, 2021",A Plague Tale: Innocence,Xbox One
9,DanVicious,"Feb 17, 2020",A Plague Tale: Innocence,Xbox One
9,HughsReviews,"Feb 22, 2020",A Plague Tale: Innocence,Xbox One
10,Super-score,"Aug 27, 2020",A Plague Tale: Innocence,Xbox One
9,Grunheidt17,"Jun 30, 2020",A Plague Tale: Innocence,Xbox One
9,borkey,"Apr 19, 2020",A Plague Tale: Innocence,Xbox One
10,Cieginho,"May  4, 2020",A Plague Tale: Innocence,Xbox One
8,Pattyballs,"May  8, 2020",A Plague Tale: Innocence,Xbox One
9,joysilence,"May  1, 2021",A Plague Tale: Innocence,Xbox One
8,DzmitryBoston,"Sep  9, 2021",A Plague Tale: Innocence,Xbox One
10,cyklopPL,"Nov 27, 2020",A Plague Tale: Innocence,Xbox One
9,MiddleMufo,"Mar  6, 2022",A Plague Tale: Innocence,Xbox One
9,luxshinee,"Jun 19, 2020",A Plague Tale: Innocence,Xbox One
10,Reinbou23,"Sep  7, 2020",A Plague Tale: Innocence,Xbox One
10,aiXs,"Jun 23, 2020",A Plague Tale: Innocence,Xbox One
8,ewenr,"Jul 13, 2020",A Plague Tale: Innocence,Xbox One
9,srinu634,"Dec  8, 2020",A Plague Tale: Innocence,Xbox One
10,kevinbiohazard,"Aug  8, 2022",A Plague Tale: Innocence,Xbox One
9,Karottedraak,"Jul 10, 2020",A Plague Tale: Innocence,Xbox One
9,Theo18,"Jul 11, 2020",A Plague Tale: Innocence,Xbox One
6,happymaik,"Jul 27, 2020",A Plague Tale: Innocence,Xbox One
6,Dracosoul,"Dec  3, 2020",A Plague Tale: Innocence,Xbox One
8,ehtaco,"Oct 18, 2022",A Plague Tale: Innocence,Xbox One
10,BradfootGaming,"Sep 24, 2020",A Plague Tale: Innocence,Xbox One
10,Natway,"Dec 26, 2020",A Plague Tale: Innocence,Xbox One
9,Kerto,"Oct 21, 2020",A Plague Tale: Innocence,Xbox One
10,MrLopez,"Jun 16, 2021",A Plague Tale: Innocence,Xbox One
10,Derrick76,"Nov 21, 2020",A Plague Tale: Innocence,Xbox One
8,xaviar_nl,"Dec 27, 2021",A Short Hike,Xbox One
10,LastResource,"Jan 26, 2023",A Space For The Unbound,Xbox One
7,Xbox_Alive,"Jul 11, 2020",A Summer with the Shiba Inu,Xbox One
9,Xbox_Alive,"Mar 26, 2018",A Way Out,Xbox One
8,DrZomboid,"Dec 15, 2018",A Way Out,Xbox One
10,TheFreeman148,"Apr 18, 2018",A Way Out,Xbox One
9,Atlas98,"Jan 28, 2020",A Way Out,Xbox One
10,NabaDwA,"Mar 26, 2018",A Way Out,Xbox One
10,Tomcalifornia,"Mar 22, 2018",A Way Out,Xbox One
10,LilZombieGurl,"Mar 23, 2018",A Way Out,Xbox One
9,Keychain,"Mar 27, 2018",A Way Out,Xbox One
7,RAULxPUDD,"Mar 25, 2018",A Way Out,Xbox One
10,WailingPuma,"Nov 17, 2020",A Way Out,Xbox One
9,ModernAtomX,"Mar 25, 2018",A Way Out,Xbox One
10,Ddog123_19,"Mar 27, 2018",A Way Out,Xbox One
10,AnalythicAld,"Mar 27, 2018",A Way Out,Xbox One
4,Legendb2015,"Mar 30, 2018",A Way Out,Xbox One
10,BigBootyBoi,"Mar 23, 2018",A Way Out,Xbox One
10,Fabbz,"Mar 29, 2018",A Way Out,Xbox One
0,mircopetruzzell,"Mar 31, 2018",A Way Out,Xbox One
7,Naruto78909,"Mar 26, 2018",A Way Out,Xbox One
0,Descorcho,"Mar 24, 2018",A Way Out,Xbox One
9,nandika,"Sep  7, 2018",A Way Out,Xbox One
1,7lad,"Oct 28, 2019",A Way Out,Xbox One
0,bigpetegaming,"Dec 18, 2021",A Way Out,Xbox One
7,jenorris,"Mar 26, 2018",A Way Out,Xbox One
6,memus,"Jan 29, 2023",A Way Out,Xbox One
9,Achtlos,"Apr 23, 2018",A Way Out,Xbox One
10,flaviofearn,"Apr 23, 2019",A Way Out,Xbox One
6,guiletheguiles,"Aug  2, 2020",A Way Out,Xbox One
8,SuperkenGaming,"Apr 22, 2018",A Way Out,Xbox One
6,nekocrouton,"May 13, 2018",A Way Out,Xbox One
10,sanicrivls,"Nov 25, 2020",A Way Out,Xbox One
9,jikflet,"Mar 27, 2022",A Way Out,Xbox One
9,antoniomit,"Jan 26, 2019",A Way Out,Xbox One
8,CenkAlp,"Sep 21, 2019",A Way Out,Xbox One
10,gamesEtal,"Apr  1, 2018",A Way Out,Xbox One
5,TJYOURFRIEND,"May 17, 2018",A Way Out,Xbox One
5,UncleBusty,"Oct 16, 2018",A Way Out,Xbox One
10,ahmeddodi,"Jan 27, 2021",A Way Out,Xbox One
8,dante88,"Apr  6, 2019",A Way Out,Xbox One
9,fmathez,"Apr 14, 2021",A Way Out,Xbox One
10,Cedoch,"Jan 28, 2021",A Way Out,Xbox One
8,Nerevarinho,"Nov  2, 2021",A Way Out,Xbox One
3,TheCrimsonborn,"Dec 12, 2021",A Way Out,Xbox One
7,tom974,"Nov 29, 2021",A Way Out,Xbox One
8,garethvine22,"Apr 26, 2020",A Way Out,Xbox One
9,yP3DR0y,"Nov  7, 2019",A Way Out,Xbox One
9,montabone,"Feb 23, 2021",A Way Out,Xbox One
6,GabFire,"Aug  9, 2020",A Way Out,Xbox One
8,Stan_Osbourne,"Apr 11, 2022",A Way Out,Xbox One
8,anykey_,"Apr  3, 2021",A Way Out,Xbox One
9,yangfanhong,"Jan 20, 2021",A Way Out,Xbox One
10,patopatoso,"Jan 21, 2022",A Way Out,Xbox One
8,Mrdtgamer6,"Mar 13, 2021",A Way Out,Xbox One
8,HypeChecked,"Jun 24, 2020",A Way Out,Xbox One
9,ZackWA99,"Jul 25, 2020",A Way Out,Xbox One
8,penerico123,"Nov 15, 2020",A Way Out,Xbox One
9,elirac,"Mar 27, 2021",A Way Out,Xbox One
7,EneaMars,"Dec 13, 2020",A Way Out,Xbox One
9,AltairMorhen,"Dec 14, 2020",A Way Out,Xbox One
10,Rayees,"Dec 31, 2020",A Way Out,Xbox One
9,NicoleSS,"Jan  1, 2021",A Way Out,Xbox One
10,Mulder46,"Mar 15, 2021",A Way Out,Xbox One
8,AyhanKose,"Feb 16, 2021",A Way Out,Xbox One
9,MohammdEid,"Jun 17, 2022",A Way Out,Xbox One
9,zezeljmare,"Jun 22, 2021",A Way Out,Xbox One
8,new_casual,"Sep 11, 2021",A Way Out,Xbox One
8,Alberporte,"Oct  6, 2021",A Way Out,Xbox One
7,Kingkaszii13,"Jan  2, 2022",A Way Out,Xbox One
9,wlfgrl,"Apr  3, 2022",A Way Out,Xbox One
8,Chirritox,"Oct 27, 2022",A Way Out,Xbox One
8,OCTAHOBKA,"Jul 18, 2022",A Way Out,Xbox One
8,trinovatic,"Nov 27, 2022",A Way Out,Xbox One
10,Cody_,"Nov  9, 2022",A Way Out,Xbox One
6,sambalamba,"Jan 31, 2023",A Way Out,Xbox One
4,Xbox_Alive,"Oct 11, 2019",A Winter's Daydream,Xbox One
9,Siddhartha19,"Apr 13, 2017",Aaero,Xbox One
10,phoxache,"Jun 30, 2017",Aaero,Xbox One
7,SuperkenGaming,"Nov  3, 2018",Aaero,Xbox One
10,DzmitryBoston,"Aug 13, 2022",Aaero,Xbox One
9,slaine130177,"Oct 24, 2021",Aaero,Xbox One
10,neomoonsevin,"Nov 18, 2022",Aaero: Complete Edition,Xbox One
7,Xbox_Alive,"Feb 23, 2018",Abo Khashem,Xbox One
10,AbdulazizNFC,"Feb 23, 2018",Abo Khashem,Xbox One
0,youtherthyf,"Nov 11, 2018",Abo Khashem,Xbox One
0,heroexe,"Dec 27, 2018",Abo Khashem,Xbox One
10,Astora,"Jun 21, 2020",Abo Khashem,Xbox One
7,TheBackBlog,"Dec  5, 2020",Abo Khashem,Xbox One
0,xQnv,"Nov 19, 2022",Abo Khashem,Xbox One
3,Xbox_Alive,"Jan 25, 2020",Aborigenus,Xbox One
8,Blogstrum,"Aug 25, 2017",Absolute Drift: Zen Edition,Xbox One
7,Xbox_Alive,"Jan 11, 2019",Absolver,Xbox One
6,RedRibbon,"Jan  9, 2019",Absolver,Xbox One
7,Xbox_Alive,"Jan  2, 2018",Abyss: The Wraiths of Eden,Xbox One
8,osprey,"Dec 14, 2017",Abyss: The Wraiths of Eden,Xbox One
9,SenorKoquonfaes,"Nov 24, 2019",ABZU,Xbox One
5,MusashiAX,"Apr 18, 2019",ABZU,Xbox One
6,djevis94,"Jun 27, 2019",ABZU,Xbox One
9,tomoefuchs,"Apr  2, 2020",ABZU,Xbox One
9,TheGameIsALie,"Nov 17, 2018",ABZU,Xbox One
7,kvnd,"Dec 14, 2019",ABZU,Xbox One
7,SuperkenGaming,"Jan 31, 2017",ABZU,Xbox One
7,Letarg,"Jun 25, 2019",ABZU,Xbox One
0,Broyax,"Sep  6, 2018",ABZU,Xbox One
8,WhiteReport,"Nov 18, 2018",ABZU,Xbox One
8,Xplocion,"Nov 20, 2018",ABZU,Xbox One
8,youngZuber,"Nov 12, 2019",ABZU,Xbox One
9,memus,"Jul 17, 2021",ABZU,Xbox One
9,Nerevarinho,"Jan 12, 2023",ABZU,Xbox One
6,raptus21,"Dec  6, 2019",ABZU,Xbox One
4,Tavan,"Nov 27, 2019",ACA NeoGeo: 3 Count Bout,Xbox One
7,Alex_Pilgrim008,"Jul 17, 2022",ACA NeoGeo: Fatal Fury 2,Xbox One
8,Alex_Pilgrim008,"Aug 15, 2021",ACA NeoGeo: Metal Slug,Xbox One
8,Alex_Pilgrim008,"Jul 17, 2022",ACA NeoGeo: Metal Slug 2,Xbox One
8,Alex_Pilgrim008,"Jan  1, 2022",ACA NeoGeo: Metal Slug X,Xbox One
8,c1nemAlex,"Feb  4, 2020",ACA NeoGeo: Metal Slug X,Xbox One
7,sergio123456,"Jun 20, 2020",ACA NeoGeo: Metal Slug X,Xbox One
8,Tavan,"Nov 27, 2019",ACA NeoGeo: Neo Turf Masters,Xbox One
6,Alex_Pilgrim008,"Jul 26, 2021",ACA NeoGeo: Ninja Combat,Xbox One
8,Alex_Pilgrim008,"Jun  7, 2021",ACA NeoGeo: Robo Army,Xbox One
8,Alex_Pilgrim008,"Feb  1, 2020",ACA NeoGeo: Shock Troopers,Xbox One
8,LohanDSouza,"Aug 20, 2020",ACA NeoGeo: The King of Fighters 2003,Xbox One
7,Alex_Pilgrim008,"Aug 15, 2021",ACA NeoGeo: Zed Blade,Xbox One
7,Xbox_Alive,"Feb  7, 2019",Access Denied,Xbox One
6,Rbox,"Mar  1, 2019",Access Denied,Xbox One
9,Xbox_Alive,"Jan 24, 2019",Ace Combat 7: Skies Unknown,Xbox One
9,vizzle311,"Jan 29, 2019",Ace Combat 7: Skies Unknown,Xbox One
9,AndypogGaming,"Feb  8, 2019",Ace Combat 7: Skies Unknown,Xbox One
10,Tenacidad963,"Jan 25, 2019",Ace Combat 7: Skies Unknown,Xbox One
9,POUNDCAKE,"Feb 15, 2019",Ace Combat 7: Skies Unknown,Xbox One
9,crusher351,"Feb 25, 2019",Ace Combat 7: Skies Unknown,Xbox One
9,rhikre,"Mar  8, 2019",Ace Combat 7: Skies Unknown,Xbox One
10,Crazybasil,"Jan 18, 2019",Ace Combat 7: Skies Unknown,Xbox One
10,Lucky_Suryajaya,"Jan 18, 2019",Ace Combat 7: Skies Unknown,Xbox One
10,Mai_Zen,"Jan 18, 2019",Ace Combat 7: Skies Unknown,Xbox One
10,covfefe033,"Jan 28, 2019",Ace Combat 7: Skies Unknown,Xbox One
9,Chris_Indieair,"Feb 26, 2019",Ace Combat 7: Skies Unknown,Xbox One
8,blitzkriega,"Apr  3, 2020",Ace Combat 7: Skies Unknown,Xbox One
7,Hectik,"Jan 20, 2019",Ace Combat 7: Skies Unknown,Xbox One
10,MuchGames,"Feb 15, 2019",Ace Combat 7: Skies Unknown,Xbox One
0,Invad3rBron7,"Feb 28, 2019",Ace Combat 7: Skies Unknown,Xbox One
0,Gamemonster,"Jan 19, 2019",Ace Combat 7: Skies Unknown,Xbox One
0,Broyax,"Apr  8, 2020",Ace Combat 7: Skies Unknown,Xbox One
9,frederik1478,"Apr  5, 2020",Ace Combat 7: Skies Unknown,Xbox One
